GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_flexible_baseload,gen_is_baseload,gen_can_provide_spinning_reserves,gen_can_provide_quickstart_reserves,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_storage_energy_to_power_ratio,gen_min_load_fraction,gen_is_pumped_hydro
NR-Rajasthan-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Rajasthan-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,1555.555556,0,FALSE,.,.,.,0.5,FALSE
NR-Rajasthan-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Rajasthan-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-Rajasthan-Coal-IGCC,Coal-IGCC,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Rajasthan-Coal-IGCC_EP,Coal-IGCC_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-Rajasthan-Gas-CCGT,Gas-CCGT,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
NR-Rajasthan-Gas-CCGT_EP,Gas-CCGT_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,633.3333333,0,FALSE,.,.,.,0.4,FALSE
NR-Rajasthan-Gas-turbine,Gas-turbine,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
NR-Rajasthan-Gas-turbine_EP,Gas-turbine_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
NR-Rajasthan-Nuclear,Nuclear,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
NR-Rajasthan-Nuclear_EP,Nuclear_EP,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,188.8888889,0,FALSE,.,.,.,1,FALSE
NR-Uttarakhand-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Uttarakhand-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,3666.666667,0,FALSE,.,.,.,0.5,FALSE
NR-Uttarakhand-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Uttarakhand-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,1555.555556,0,FALSE,.,.,.,0.5,FALSE
NR-Uttarakhand-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Uttarakhand-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-Uttarakhand-Coal-IGCC,Coal-IGCC,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Uttarakhand-Coal-IGCC_EP,Coal-IGCC_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-Uttarakhand-Gas-CCGT,Gas-CCGT,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
NR-Uttarakhand-Gas-CCGT_EP,Gas-CCGT_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,633.3333333,0,FALSE,.,.,.,0.4,FALSE
NR-Uttarakhand-Gas-turbine,Gas-turbine,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
NR-Uttarakhand-Gas-turbine_EP,Gas-turbine_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
NR-Uttarakhand-Nuclear,Nuclear,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
NR-Uttarakhand-Nuclear_EP,Nuclear_EP,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,188.8888889,0,FALSE,.,.,.,1,FALSE
NR-UttarPradesh-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-UttarPradesh-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,3666.666667,0,FALSE,.,.,.,0.5,FALSE
NR-UttarPradesh-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-UttarPradesh-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,1555.555556,0,FALSE,.,.,.,0.5,FALSE
NR-UttarPradesh-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-UttarPradesh-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-UttarPradesh-Coal-IGCC,Coal-IGCC,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-UttarPradesh-Coal-IGCC_EP,Coal-IGCC_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-UttarPradesh-Gas-CCGT,Gas-CCGT,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
NR-UttarPradesh-Gas-CCGT_EP,Gas-CCGT_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,633.3333333,0,FALSE,.,.,.,0.4,FALSE
NR-UttarPradesh-Gas-turbine,Gas-turbine,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
NR-UttarPradesh-Gas-turbine_EP,Gas-turbine_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
NR-UttarPradesh-Nuclear,Nuclear,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
NR-UttarPradesh-Nuclear_EP,Nuclear_EP,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,188.8888889,0,FALSE,.,.,.,1,FALSE
WR-Chhatisgarh-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,WR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Chhatisgarh-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,WR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,12800,0,FALSE,.,.,.,0.5,FALSE
WR-Chhatisgarh-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Chhatisgarh-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,6600,0,FALSE,.,.,.,0.5,FALSE
WR-Chhatisgarh-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Chhatisgarh-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
WR-Chhatisgarh-Coal-IGCC,Coal-IGCC,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Chhatisgarh-Coal-IGCC_EP,Coal-IGCC_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
WR-Chhatisgarh-Gas-CCGT,Gas-CCGT,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
WR-Chhatisgarh-Gas-CCGT_EP,Gas-CCGT_EP,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,2000,0,FALSE,.,.,.,0.4,FALSE
WR-Chhatisgarh-Gas-turbine,Gas-turbine,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
WR-Chhatisgarh-Gas-turbine_EP,Gas-turbine_EP,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
WR-Chhatisgarh-Nuclear,Nuclear,Uranium,WR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
WR-Chhatisgarh-Nuclear_EP,Nuclear_EP,Uranium,WR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,360,0,FALSE,.,.,.,1,FALSE
WR-Goa-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,WR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Goa-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,WR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,12800,0,FALSE,.,.,.,0.5,FALSE
WR-Goa-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Goa-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,6600,0,FALSE,.,.,.,0.5,FALSE
WR-Goa-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Goa-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
WR-Goa-Coal-IGCC,Coal-IGCC,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Goa-Coal-IGCC_EP,Coal-IGCC_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
WR-Goa-Gas-CCGT,Gas-CCGT,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
WR-Goa-Gas-CCGT_EP,Gas-CCGT_EP,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,2000,0,FALSE,.,.,.,0.4,FALSE
WR-Goa-Gas-turbine,Gas-turbine,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
WR-Goa-Gas-turbine_EP,Gas-turbine_EP,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
WR-Goa-Nuclear,Nuclear,Uranium,WR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
WR-Goa-Nuclear_EP,Nuclear_EP,Uranium,WR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,360,0,FALSE,.,.,.,1,FALSE
WR-Gujarat-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,WR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Gujarat-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,WR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,12800,0,FALSE,.,.,.,0.5,FALSE
WR-Gujarat-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Gujarat-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,6600,0,FALSE,.,.,.,0.5,FALSE
WR-Gujarat-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Gujarat-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
WR-Gujarat-Coal-IGCC,Coal-IGCC,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Gujarat-Coal-IGCC_EP,Coal-IGCC_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
WR-Gujarat-Gas-CCGT,Gas-CCGT,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
WR-Gujarat-Gas-CCGT_EP,Gas-CCGT_EP,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,2000,0,FALSE,.,.,.,0.4,FALSE
WR-Gujarat-Gas-turbine,Gas-turbine,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
WR-Gujarat-Gas-turbine_EP,Gas-turbine_EP,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
WR-Gujarat-Nuclear,Nuclear,Uranium,WR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
WR-Gujarat-Nuclear_EP,Nuclear_EP,Uranium,WR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,360,0,FALSE,.,.,.,1,FALSE
WR-MadhyaPradesh-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,WR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-MadhyaPradesh-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,WR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,12800,0,FALSE,.,.,.,0.5,FALSE
WR-MadhyaPradesh-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-MadhyaPradesh-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,6600,0,FALSE,.,.,.,0.5,FALSE
WR-MadhyaPradesh-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-MadhyaPradesh-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
WR-MadhyaPradesh-Coal-IGCC,Coal-IGCC,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-MadhyaPradesh-Coal-IGCC_EP,Coal-IGCC_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
WR-MadhyaPradesh-Gas-CCGT,Gas-CCGT,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
WR-MadhyaPradesh-Gas-CCGT_EP,Gas-CCGT_EP,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,2000,0,FALSE,.,.,.,0.4,FALSE
WR-MadhyaPradesh-Gas-turbine,Gas-turbine,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
WR-MadhyaPradesh-Gas-turbine_EP,Gas-turbine_EP,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
WR-MadhyaPradesh-Nuclear,Nuclear,Uranium,WR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
WR-MadhyaPradesh-Nuclear_EP,Nuclear_EP,Uranium,WR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,360,0,FALSE,.,.,.,1,FALSE
WR-Maharashtra-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,WR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Maharashtra-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,WR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,12800,0,FALSE,.,.,.,0.5,FALSE
WR-Maharashtra-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Maharashtra-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,6600,0,FALSE,.,.,.,0.5,FALSE
WR-Maharashtra-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Maharashtra-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
WR-Maharashtra-Coal-IGCC,Coal-IGCC,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
WR-Maharashtra-Coal-IGCC_EP,Coal-IGCC_EP,Coal,WR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
WR-Maharashtra-Gas-CCGT,Gas-CCGT,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
WR-Maharashtra-Gas-CCGT_EP,Gas-CCGT_EP,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,2000,0,FALSE,.,.,.,0.4,FALSE
WR-Maharashtra-Gas-turbine,Gas-turbine,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
WR-Maharashtra-Gas-turbine_EP,Gas-turbine_EP,Gas,WR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
WR-Maharashtra-Nuclear,Nuclear,Uranium,WR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
WR-Maharashtra-Nuclear_EP,Nuclear_EP,Uranium,WR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,360,0,FALSE,.,.,.,1,FALSE
SR-AndhraPradeshandTelangana-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,SR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
SR-AndhraPradeshandTelangana-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,SR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,7000,0,FALSE,.,.,.,0.5,FALSE
SR-AndhraPradeshandTelangana-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,SR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
SR-AndhraPradeshandTelangana-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,SR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,2200,0,FALSE,.,.,.,0.5,FALSE
SR-AndhraPradeshandTelangana-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,SR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
SR-AndhraPradeshandTelangana-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,SR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
SR-AndhraPradeshandTelangana-Coal-IGCC,Coal-IGCC,Coal,SR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
SR-AndhraPradeshandTelangana-Coal-IGCC_EP,Coal-IGCC_EP,Coal,SR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
SR-AndhraPradeshandTelangana-Gas-CCGT,Gas-CCGT,Gas,SR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
SR-AndhraPradeshandTelangana-Gas-CCGT_EP,Gas-CCGT_EP,Gas,SR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,980,0,FALSE,.,.,.,0.4,FALSE
