GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
AT-Battery,2025,0,31043,347686
AT-Battery,2035,0,22311,257178
AT-Battery,2045,0,18023,212725
AT-Battery_EP,2022,0,31043,347686
AT-Hydro Pumped Storage_EP,2025,0,20150,239829.6129
AT-Hydro Pumped Storage_EP,2035,0,20150,224994.8387
AT-Hydro Pumped Storage_EP,2045,0,20150,220049.871
AT-Hydro Pumped Storage_EP,2022,0,20150,239829.6129
AT-Hydro Run of river and poundage_EP,2025,3241336,92000,.
AT-Hydro Run of river and poundage_EP,2035,2940089,87000,.
AT-Hydro Run of river and poundage_EP,2045,2800642,79000,.
AT-Hydro Run of river and poundage_EP,2022,3241336,92000,.
AT-Hydro Water Reservoir_EP,2025,3241336,92000,.
AT-Hydro Water Reservoir_EP,2035,2940089,87000,.
AT-Hydro Water Reservoir_EP,2045,2800642,79000,.
AT-Hydro Water Reservoir_EP,2022,3241336,92000,.
AT-Solar,2025,1456237,20602,.
AT-Solar,2035,682896,12764,.
AT-Solar,2045,602678,11837,.
AT-Solar_EP,2022,1456237,20602,.
AT-Wind Onshore,2025,1544244,30145,.
AT-Wind Onshore,2035,1258799,23834,.
AT-Wind Onshore,2045,1093053,18874,.
AT-Wind Onshore_EP,2022,1544244,30145,.
BE-Battery,2025,0,31043,347686
BE-Battery,2035,0,22311,257178
BE-Battery,2045,0,18023,212725
BE-Battery_EP,2022,0,31043,347686
BE-Hydro Pumped Storage_EP,2025,0,20150,239829.6129
BE-Hydro Pumped Storage_EP,2035,0,20150,224994.8387
BE-Hydro Pumped Storage_EP,2045,0,20150,220049.871
BE-Hydro Pumped Storage_EP,2022,0,20150,239829.6129
BE-Hydro Run of river and poundage_EP,2025,3241336,92000,.
BE-Hydro Run of river and poundage_EP,2035,2940089,87000,.
BE-Hydro Run of river and poundage_EP,2045,2800642,79000,.
BE-Hydro Run of river and poundage_EP,2022,3241336,92000,.
BE-Solar,2025,1456237,20602,.
BE-Solar,2035,682896,12764,.
BE-Solar,2045,602678,11837,.
BE-Solar_EP,2022,1456237,20602,.
BE-Wind Offshore,2025,4745534,78997,.
BE-Wind Offshore,2035,2925561,68141,.
BE-Wind Offshore,2045,2679273,64704,.
BE-Wind Offshore_EP,2022,4745534,78997,.
BE-Wind Onshore,2025,1544244,30145,.
BE-Wind Onshore,2035,1258799,23834,.
BE-Wind Onshore,2045,1093053,18874,.
BE-Wind Onshore_EP,2022,1544244,30145,.
BG-Battery,2025,0,31043,347686
BG-Battery,2035,0,22311,257178
BG-Battery,2045,0,18023,212725
BG-Battery_EP,2022,0,31043,347686
BG-Hydro Pumped Storage_EP,2025,0,20150,239829.6129
BG-Hydro Pumped Storage_EP,2035,0,20150,224994.8387
BG-Hydro Pumped Storage_EP,2045,0,20150,220049.871
BG-Hydro Pumped Storage_EP,2022,0,20150,239829.6129
BG-Hydro Run of river and poundage_EP,2025,3241336,92000,.
BG-Hydro Run of river and poundage_EP,2035,2940089,87000,.
BG-Hydro Run of river and poundage_EP,2045,2800642,79000,.
BG-Hydro Run of river and poundage_EP,2022,3241336,92000,.
BG-Hydro Water Reservoir_EP,2025,3241336,92000,.
BG-Hydro Water Reservoir_EP,2035,2940089,87000,.
BG-Hydro Water Reservoir_EP,2045,2800642,79000,.
BG-Hydro Water Reservoir_EP,2022,3241336,92000,.
BG-Solar,2025,1456237,20602,.
BG-Solar,2035,682896,12764,.
BG-Solar,2045,602678,11837,.
BG-Solar_EP,2022,1456237,20602,.
BG-Wind Onshore,2025,1544244,30145,.
BG-Wind Onshore,2035,1258799,23834,.
BG-Wind Onshore,2045,1093053,18874,.
BG-Wind Onshore_EP,2022,1544244,30145,.
CZ-Battery,2025,0,31043,347686
CZ-Battery,2035,0,22311,257178
CZ-Battery,2045,0,18023,212725
CZ-Battery_EP,2022,0,31043,347686
CZ-Hydro Pumped Storage_EP,2025,0,20150,239829.6129
CZ-Hydro Pumped Storage_EP,2035,0,20150,224994.8387
CZ-Hydro Pumped Storage_EP,2045,0,20150,220049.871
CZ-Hydro Pumped Storage_EP,2022,0,20150,239829.6129
CZ-Hydro Run of river and poundage_EP,2025,3241336,92000,.
CZ-Hydro Run of river and poundage_EP,2035,2940089,87000,.
CZ-Hydro Run of river and poundage_EP,2045,2800642,79000,.
CZ-Hydro Run of river and poundage_EP,2022,3241336,92000,.
CZ-Hydro Water Reservoir_EP,2025,3241336,92000,.
CZ-Hydro Water Reservoir_EP,2035,2940089,87000,.
CZ-Hydro Water Reservoir_EP,2045,2800642,79000,.
CZ-Hydro Water Reservoir_EP,2022,3241336,92000,.
CZ-Solar,2025,1456237,20602,.
CZ-Solar,2035,682896,12764,.
CZ-Solar,2045,602678,11837,.
CZ-Solar_EP,2022,1456237,20602,.
CZ-Wind Onshore,2025,1544244,30145,.
CZ-Wind Onshore,2035,1258799,23834,.
CZ-Wind Onshore,2045,1093053,18874,.
CZ-Wind Onshore_EP,2022,1544244,30145,.
DE-Battery,2025,0,31043,347686
DE-Battery,2035,0,22311,257178
DE-Battery,2045,0,18023,212725
DE-Battery_EP,2022,0,31043,347686
DE-Hydro Pumped Storage_EP,2025,0,20150,239829.6129
DE-Hydro Pumped Storage_EP,2035,0,20150,224994.8387
DE-Hydro Pumped Storage_EP,2045,0,20150,220049.871
DE-Hydro Pumped Storage_EP,2022,0,20150,239829.6129
DE-Hydro Run of river and poundage_EP,2025,3241336,92000,.
DE-Hydro Run of river and poundage_EP,2035,2940089,87000,.
DE-Hydro Run of river and poundage_EP,2045,2800642,79000,.
DE-Hydro Run of river and poundage_EP,2022,3241336,92000,.
DE-Hydro Water Reservoir_EP,2025,3241336,92000,.
DE-Hydro Water Reservoir_EP,2035,2940089,87000,.
DE-Hydro Water Reservoir_EP,2045,2800642,79000,.
DE-Hydro Water Reservoir_EP,2022,3241336,92000,.
DE-Solar,2025,1456237,20602,.
DE-Solar,2035,682896,12764,.
DE-Solar,2045,602678,11837,.
DE-Solar_EP,2022,1456237,20602,.
DE-Wind Offshore,2025,4745534,78997,.
DE-Wind Offshore,2035,2925561,68141,.
DE-Wind Offshore,2045,2679273,64704,.
DE-Wind Offshore_EP,2022,4745534,78997,.
DE-Wind Onshore,2025,1544244,30145,.
DE-Wind Onshore,2035,1258799,23834,.
DE-Wind Onshore,2045,1093053,18874,.
DE-Wind Onshore_EP,2022,1544244,30145,.
DK-Battery,2025,0,31043,347686
DK-Battery,2035,0,22311,257178
DK-Battery,2045,0,18023,212725
DK-Battery_EP,2022,0,31043,347686
DK-Hydro Run of river and poundage_EP,2025,3241336,92000,.
DK-Hydro Run of river and poundage_EP,2035,2940089,87000,.
DK-Hydro Run of river and poundage_EP,2045,2800642,79000,.
DK-Hydro Run of river and poundage_EP,2022,3241336,92000,.
DK-Solar,2025,1456237,20602,.
DK-Solar,2035,682896,12764,.
DK-Solar,2045,602678,11837,.
DK-Solar_EP,2022,1456237,20602,.
DK-Wind Offshore,2025,4745534,78997,.
DK-Wind Offshore,2035,2925561,68141,.
DK-Wind Offshore,2045,2679273,64704,.
DK-Wind Offshore_EP,2022,4745534,78997,.
DK-Wind Onshore,2025,1544244,30145,.
DK-Wind Onshore,2035,1258799,23834,.
DK-Wind Onshore,2045,1093053,18874,.
DK-Wind Onshore_EP,2022,1544244,30145,.
EE-Battery,2025,0,31043,347686
EE-Battery,2035,0,22311,257178
EE-Battery,2045,0,18023,212725
EE-Battery_EP,2022,0,31043,347686
EE-Hydro Run of river and poundage_EP,2025,3241336,92000,.
EE-Hydro Run of river and poundage_EP,2035,2940089,87000,.
EE-Hydro Run of river and poundage_EP,2045,2800642,79000,.
EE-Hydro Run of river and poundage_EP,2022,3241336,92000,.
EE-Solar,2025,1456237,20602,.
EE-Solar,2035,682896,12764,.
EE-Solar,2045,602678,11837,.
EE-Solar_EP,2022,1456237,20602,.
EE-Wind Onshore,2025,1544244,30145,.
EE-Wind Onshore,2035,1258799,23834,.
EE-Wind Onshore,2045,1093053,18874,.
EE-Wind Onshore_EP,2022,1544244,30145,.
ES-Battery,2025,0,31043,347686
ES-Battery,2035,0,22311,257178
ES-Battery,2045,0,18023,212725
ES-Battery_EP,2022,0,31043,347686
ES-Hydro Pumped Storage_EP,2025,0,20150,239829.6129
ES-Hydro Pumped Storage_EP,2035,0,20150,224994.8387
ES-Hydro Pumped Storage_EP,2045,0,20150,220049.871
ES-Hydro Pumped Storage_EP,2022,0,20150,239829.6129
ES-Hydro Run of river and poundage_EP,2025,3241336,92000,.
ES-Hydro Run of river and poundage_EP,2035,2940089,87000,.
ES-Hydro Run of river and poundage_EP,2045,2800642,79000,.
ES-Hydro Run of river and poundage_EP,2022,3241336,92000,.
ES-Hydro Water Reservoir_EP,2025,3241336,92000,.
ES-Hydro Water Reservoir_EP,2035,2940089,87000,.
ES-Hydro Water Reservoir_EP,2045,2800642,79000,.
ES-Hydro Water Reservoir_EP,2022,3241336,92000,.
ES-Solar,2025,1456237,20602,.
ES-Solar,2035,682896,12764,.
ES-Solar,2045,602678,11837,.
ES-Solar_EP,2022,1456237,20602,.
ES-Wind Onshore,2025,1544244,30145,.
ES-Wind Onshore,2035,1258799,23834,.
ES-Wind Onshore,2045,1093053,18874,.
ES-Wind Onshore_EP,2022,1544244,30145,.
FR-Battery,2025,0,31043,347686
FR-Battery,2035,0,22311,257178
FR-Battery,2045,0,18023,212725
FR-Battery_EP,2022,0,31043,347686
FR-Hydro Pumped Storage_EP,2025,0,20150,239829.6129
FR-Hydro Pumped Storage_EP,2035,0,20150,224994.8387
FR-Hydro Pumped Storage_EP,2045,0,20150,220049.871
FR-Hydro Pumped Storage_EP,2022,0,20150,239829.6129
FR-Hydro Run of river and poundage_EP,2025,3241336,92000,.
FR-Hydro Run of river and poundage_EP,2035,2940089,87000,.
FR-Hydro Run of river and poundage_EP,2045,2800642,79000,.
FR-Hydro Run of river and poundage_EP,2022,3241336,92000,.
FR-Hydro Water Reservoir_EP,2025,3241336,92000,.
FR-Hydro Water Reservoir_EP,2035,2940089,87000,.
FR-Hydro Water Reservoir_EP,2045,2800642,79000,.
FR-Hydro Water Reservoir_EP,2022,3241336,92000,.
FR-Solar,2025,1456237,20602,.
FR-Solar,2035,682896,12764,.
FR-Solar,2045,602678,11837,.
FR-Solar_EP,2022,1456237,20602,.
FR-Wind Offshore,2025,4745534,78997,.
FR-Wind Offshore,2035,2925561,68141,.
FR-Wind Offshore,2045,2679273,64704,.
FR-Wind Offshore_EP,2022,4745534,78997,.
FR-Wind Onshore,2025,1544244,30145,.
FR-Wind Onshore,2035,1258799,23834,.
FR-Wind Onshore,2045,1093053,18874,.
FR-Wind Onshore_EP,2022,1544244,30145,.
GB-Battery,2025,0,31043,347686
GB-Battery,2035,0,22311,257178
GB-Battery,2045,0,18023,212725
GB-Battery_EP,2022,0,31043,347686
GB-Hydro Pumped Storage_EP,2025,0,20150,239829.6129
GB-Hydro Pumped Storage_EP,2035,0,20150,224994.8387
GB-Hydro Pumped Storage_EP,2045,0,20150,220049.871
GB-Hydro Pumped Storage_EP,2022,0,20150,239829.6129
GB-Hydro Water Reservoir_EP,2025,3241336,92000,.
GB-Hydro Water Reservoir_EP,2035,2940089,87000,.
GB-Hydro Water Reservoir_EP,2045,2800642,79000,.
GB-Hydro Water Reservoir_EP,2022,3241336,92000,.
GB-Solar,2025,1456237,20602,.
GB-Solar,2035,682896,12764,.
GB-Solar,2045,602678,11837,.
GB-Solar_EP,2022,1456237,20602,.
GB-Wind Offshore,2025,4745534,78997,.
GB-Wind Offshore,2035,2925561,68141,.
GB-Wind Offshore,2045,2679273,64704,.
GB-Wind Offshore_EP,2022,4745534,78997,.
GB-Wind Onshore,2025,1544244,30145,.
GB-Wind Onshore,2035,1258799,23834,.
GB-Wind Onshore,2045,1093053,18874,.
GB-Wind Onshore_EP,2022,1544244,30145,.
HR-Battery,2025,0,31043,347686
HR-Battery,2035,0,22311,257178
HR-Battery,2045,0,18023,212725
HR-Battery_EP,2022,0,31043,347686
HR-Hydro Pumped Storage_EP,2025,0,20150,239829.6129
HR-Hydro Pumped Storage_EP,2035,0,20150,224994.8387
HR-Hydro Pumped Storage_EP,2045,0,20150,220049.871
HR-Hydro Pumped Storage_EP,2022,0,20150,239829.6129
HR-Hydro Run of river and poundage_EP,2025,3241336,92000,.
HR-Hydro Run of river and poundage_EP,2035,2940089,87000,.
HR-Hydro Run of river and poundage_EP,2045,2800642,79000,.
HR-Hydro Run of river and poundage_EP,2022,3241336,92000,.
HR-Hydro Water Reservoir_EP,2025,3241336,92000,.
HR-Hydro Water Reservoir_EP,2035,2940089,87000,.
HR-Hydro Water Reservoir_EP,2045,2800642,79000,.
HR-Hydro Water Reservoir_EP,2022,3241336,92000,.
HR-Solar,2025,1456237,20602,.
HR-Solar,2035,682896,12764,.
HR-Solar,2045,602678,11837,.
HR-Solar_EP,2022,1456237,20602,.
HR-Wind Onshore,2025,1544244,30145,.
HR-Wind Onshore,2035,1258799,23834,.
HR-Wind Onshore,2045,1093053,18874,.
HR-Wind Onshore_EP,2022,1544244,30145,.
HU-Battery,2025,0,31043,347686
HU-Battery,2035,0,22311,257178
HU-Battery,2045,0,18023,212725
HU-Battery_EP,2022,0,31043,347686
HU-Hydro Run of river and poundage_EP,2025,3241336,92000,.
HU-Hydro Run of river and poundage_EP,2035,2940089,87000,.
HU-Hydro Run of river and poundage_EP,2045,2800642,79000,.
HU-Hydro Run of river and poundage_EP,2022,3241336,92000,.
HU-Hydro Water Reservoir_EP,2025,3241336,92000,.
HU-Hydro Water Reservoir_EP,2035,2940089,87000,.
HU-Hydro Water Reservoir_EP,2045,2800642,79000,.
HU-Hydro Water Reservoir_EP,2022,3241336,92000,.
HU-Solar,2025,1456237,20602,.
HU-Solar,2035,682896,12764,.
HU-Solar,2045,602678,11837,.
HU-Solar_EP,2022,1456237,20602,.
HU-Wind Onshore,2025,1544244,30145,.
HU-Wind Onshore,2035,1258799,23834,.
HU-Wind Onshore,2045,1093053,18874,.
HU-Wind Onshore_EP,2022,1544244,30145,.
IT-Battery,2025,0,31043,347686
IT-Battery,2035,0,22311,257178
IT-Battery,2045,0,18023,212725
IT-Battery_EP,2022,0,31043,347686
IT-Hydro Pumped Storage_EP,2025,0,20150,239829.6129
IT-Hydro Pumped Storage_EP,2035,0,20150,224994.8387
IT-Hydro Pumped Storage_EP,2045,0,20150,220049.871
IT-Hydro Pumped Storage_EP,2022,0,20150,239829.6129
IT-Hydro Run of river and poundage_EP,2025,3241336,92000,.
IT-Hydro Run of river and poundage_EP,2035,2940089,87000,.
IT-Hydro Run of river and poundage_EP,2045,2800642,79000,.
IT-Hydro Run of river and poundage_EP,2022,3241336,92000,.
IT-Hydro Water Reservoir_EP,2025,3241336,92000,.
IT-Hydro Water Reservoir_EP,2035,2940089,87000,.
IT-Hydro Water Reservoir_EP,2045,2800642,79000,.
IT-Hydro Water Reservoir_EP,2022,3241336,92000,.
IT-Solar,2025,1456237,20602,.
IT-Solar,2035,682896,12764,.
IT-Solar,2045,602678,11837,.
IT-Solar_EP,2022,1456237,20602,.
IT-Wind Offshore,2025,4745534,78997,.
IT-Wind Offshore,2035,2925561,68141,.
IT-Wind Offshore,2045,2679273,64704,.
IT-Wind Offshore_EP,2022,4745534,78997,.
IT-Wind Onshore,2025,1544244,30145,.
IT-Wind Onshore,2035,1258799,23834,.
IT-Wind Onshore,2045,1093053,18874,.
IT-Wind Onshore_EP,2022,1544244,30145,.
LT-Battery,2025,0,31043,347686
LT-Battery,2035,0,22311,257178
LT-Battery,2045,0,18023,212725
LT-Battery_EP,2022,0,31043,347686
LT-Hydro Pumped Storage_EP,2025,0,20150,239829.6129
LT-Hydro Pumped Storage_EP,2035,0,20150,224994.8387
LT-Hydro Pumped Storage_EP,2045,0,20150,220049.871
LT-Hydro Pumped Storage_EP,2022,0,20150,239829.6129
LT-Hydro Run of river and poundage_EP,2025,3241336,92000,.
LT-Hydro Run of river and poundage_EP,2035,2940089,87000,.
LT-Hydro Run of river and poundage_EP,2045,2800642,79000,.
LT-Hydro Run of river and poundage_EP,2022,3241336,92000,.
LT-Solar,2025,1456237,20602,.
LT-Solar,2035,682896,12764,.
LT-Solar,2045,602678,11837,.
LT-Solar_EP,2022,1456237,20602,.
LT-Wind Onshore,2025,1544244,30145,.
LT-Wind Onshore,2035,1258799,23834,.
LT-Wind Onshore,2045,1093053,18874,.
LT-Wind Onshore_EP,2022,1544244,30145,.
LU-Battery,2025,0,31043,347686
LU-Battery,2035,0,22311,257178
LU-Battery,2045,0,18023,212725
LU-Battery_EP,2022,0,31043,347686
LU-Hydro Run of river and poundage_EP,2025,3241336,92000,.
LU-Hydro Run of river and poundage_EP,2035,2940089,87000,.
LU-Hydro Run of river and poundage_EP,2045,2800642,79000,.
LU-Hydro Run of river and poundage_EP,2022,3241336,92000,.
LU-Hydro Water Reservoir_EP,2025,3241336,92000,.
LU-Hydro Water Reservoir_EP,2035,2940089,87000,.
LU-Hydro Water Reservoir_EP,2045,2800642,79000,.
LU-Hydro Water Reservoir_EP,2022,3241336,92000,.
LU-Solar,2025,1456237,20602,.
LU-Solar,2035,682896,12764,.
LU-Solar,2045,602678,11837,.
LU-Solar_EP,2022,1456237,20602,.
LU-Wind Onshore,2025,1544244,30145,.
LU-Wind Onshore,2035,1258799,23834,.
LU-Wind Onshore,2045,1093053,18874,.
LU-Wind Onshore_EP,2022,1544244,30145,.
LV-Battery,2025,0,31043,347686
LV-Battery,2035,0,22311,257178
LV-Battery,2045,0,18023,212725
LV-Battery_EP,2022,0,31043,347686
LV-Hydro Run of river and poundage_EP,2025,3241336,92000,.
LV-Hydro Run of river and poundage_EP,2035,2940089,87000,.
LV-Hydro Run of river and poundage_EP,2045,2800642,79000,.
LV-Hydro Run of river and poundage_EP,2022,3241336,92000,.
LV-Solar,2025,1456237,20602,.
LV-Solar,2035,682896,12764,.
LV-Solar,2045,602678,11837,.
LV-Solar_EP,2022,1456237,20602,.
LV-Wind Onshore,2025,1544244,30145,.
LV-Wind Onshore,2035,1258799,23834,.
LV-Wind Onshore,2045,1093053,18874,.
LV-Wind Onshore_EP,2022,1544244,30145,.
ME-Battery,2025,0,31043,347686
ME-Battery,2035,0,22311,257178
ME-Battery,2045,0,18023,212725
ME-Battery_EP,2022,0,31043,347686
ME-Hydro Run of river and poundage_EP,2025,3241336,92000,.
ME-Hydro Run of river and poundage_EP,2035,2940089,87000,.
ME-Hydro Run of river and poundage_EP,2045,2800642,79000,.
ME-Hydro Run of river and poundage_EP,2022,3241336,92000,.
ME-Hydro Water Reservoir_EP,2025,3241336,92000,.
ME-Hydro Water Reservoir_EP,2035,2940089,87000,.
ME-Hydro Water Reservoir_EP,2045,2800642,79000,.
ME-Hydro Water Reservoir_EP,2022,3241336,92000,.
ME-Solar,2025,1456237,20602,.
ME-Solar,2035,682896,12764,.
ME-Solar,2045,602678,11837,.
ME-Wind Onshore,2025,1544244,30145,.
ME-Wind Onshore,2035,1258799,23834,.
ME-Wind Onshore,2045,1093053,18874,.
ME-Wind Onshore_EP,2022,1544244,30145,.
NL-Battery,2025,0,31043,347686
NL-Battery,2035,0,22311,257178
NL-Battery,2045,0,18023,212725
NL-Battery_EP,2022,0,31043,347686
NL-Hydro Run of river and poundage_EP,2025,3241336,92000,.
NL-Hydro Run of river and poundage_EP,2035,2940089,87000,.
NL-Hydro Run of river and poundage_EP,2045,2800642,79000,.
NL-Hydro Run of river and poundage_EP,2022,3241336,92000,.
NL-Solar,2025,1456237,20602,.
NL-Solar,2035,682896,12764,.
NL-Solar,2045,602678,11837,.
NL-Solar_EP,2022,1456237,20602,.
NL-Wind Offshore,2025,4745534,78997,.
NL-Wind Offshore,2035,2925561,68141,.
NL-Wind Offshore,2045,2679273,64704,.
NL-Wind Offshore_EP,2022,4745534,78997,.
NL-Wind Onshore,2025,1544244,30145,.
NL-Wind Onshore,2035,1258799,23834,.
NL-Wind Onshore,2045,1093053,18874,.
NL-Wind Onshore_EP,2022,1544244,30145,.
NO-Battery,2025,0,31043,347686
NO-Battery,2035,0,22311,257178
NO-Battery,2045,0,18023,212725
NO-Battery_EP,2022,0,31043,347686
NO-Hydro Pumped Storage_EP,2025,0,20150,239829.6129
NO-Hydro Pumped Storage_EP,2035,0,20150,224994.8387
NO-Hydro Pumped Storage_EP,2045,0,20150,220049.871
NO-Hydro Pumped Storage_EP,2022,0,20150,239829.6129
NO-Hydro Run of river and poundage_EP,2025,3241336,92000,.
NO-Hydro Run of river and poundage_EP,2035,2940089,87000,.
NO-Hydro Run of river and poundage_EP,2045,2800642,79000,.
NO-Hydro Run of river and poundage_EP,2022,3241336,92000,.
NO-Hydro Water Reservoir_EP,2025,3241336,92000,.
NO-Hydro Water Reservoir_EP,2035,2940089,87000,.
NO-Hydro Water Reservoir_EP,2045,2800642,79000,.
NO-Hydro Water Reservoir_EP,2022,3241336,92000,.
NO-Solar,2025,1456237,20602,.
NO-Solar,2035,682896,12764,.
NO-Solar,2045,602678,11837,.
NO-Wind Onshore,2025,1544244,30145,.
NO-Wind Onshore,2035,1258799,23834,.
NO-Wind Onshore,2045,1093053,18874,.
NO-Wind Onshore_EP,2022,1544244,30145,.
PL-Battery,2025,0,31043,347686
PL-Battery,2035,0,22311,257178
PL-Battery,2045,0,18023,212725
PL-Battery_EP,2022,0,31043,347686
PL-Hydro Pumped Storage_EP,2025,0,20150,239829.6129
PL-Hydro Pumped Storage_EP,2035,0,20150,224994.8387
PL-Hydro Pumped Storage_EP,2045,0,20150,220049.871
PL-Hydro Pumped Storage_EP,2022,0,20150,239829.6129
PL-Hydro Run of river and poundage_EP,2025,3241336,92000,.
PL-Hydro Run of river and poundage_EP,2035,2940089,87000,.
PL-Hydro Run of river and poundage_EP,2045,2800642,79000,.
PL-Hydro Run of river and poundage_EP,2022,3241336,92000,.
PL-Hydro Water Reservoir_EP,2025,3241336,92000,.
PL-Hydro Water Reservoir_EP,2035,2940089,87000,.
PL-Hydro Water Reservoir_EP,2045,2800642,79000,.
PL-Hydro Water Reservoir_EP,2022,3241336,92000,.
PL-Solar,2025,1456237,20602,.
PL-Solar,2035,682896,12764,.
PL-Solar,2045,602678,11837,.
PL-Solar_EP,2022,1456237,20602,.
PL-Wind Onshore,2025,1544244,30145,.
PL-Wind Onshore,2035,1258799,23834,.
PL-Wind Onshore,2045,1093053,18874,.
PL-Wind Onshore_EP,2022,1544244,30145,.
