GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Ningxia-ERES_2050,2030.10.31.22.00,0.818
Ningxia-ERES_2050,2030.10.31.23.00,0.685
Ningxia-ERES_2050,2040.01.02.00.00,0.651
Ningxia-ERES_2050,2040.01.02.01.00,0.686
Ningxia-ERES_2050,2040.01.02.02.00,0.67
Ningxia-ERES_2050,2040.01.02.03.00,0.646
Ningxia-ERES_2050,2040.01.02.04.00,0.621
Ningxia-ERES_2050,2040.01.02.05.00,0.59
Ningxia-ERES_2050,2040.01.02.06.00,0.547
Ningxia-ERES_2050,2040.01.02.07.00,0.585
Ningxia-ERES_2050,2040.01.02.08.00,0.674
Ningxia-ERES_2050,2040.01.02.09.00,0.823
Ningxia-ERES_2050,2040.01.02.10.00,0.914
Ningxia-ERES_2050,2040.01.02.11.00,0.927
Ningxia-ERES_2050,2040.01.02.12.00,0.962
Ningxia-ERES_2050,2040.01.02.13.00,0.926
Ningxia-ERES_2050,2040.01.02.14.00,0.938
Ningxia-ERES_2050,2040.01.02.15.00,0.936
Ningxia-ERES_2050,2040.01.02.16.00,0.919
Ningxia-ERES_2050,2040.01.02.17.00,0.97
Ningxia-ERES_2050,2040.01.02.18.00,0.96
Ningxia-ERES_2050,2040.01.02.19.00,0.945
Ningxia-ERES_2050,2040.01.02.20.00,0.918
Ningxia-ERES_2050,2040.01.02.21.00,0.829
Ningxia-ERES_2050,2040.01.02.22.00,0.818
Ningxia-ERES_2050,2040.01.02.23.00,0.685
Ningxia-ERES_2050,2040.04.19.00.00,0.651
Ningxia-ERES_2050,2040.04.19.01.00,0.686
Ningxia-ERES_2050,2040.04.19.02.00,0.67
Ningxia-ERES_2050,2040.04.19.03.00,0.646
Ningxia-ERES_2050,2040.04.19.04.00,0.621
Ningxia-ERES_2050,2040.04.19.05.00,0.59
Ningxia-ERES_2050,2040.04.19.06.00,0.547
Ningxia-ERES_2050,2040.04.19.07.00,0.585
Ningxia-ERES_2050,2040.04.19.08.00,0.674
Ningxia-ERES_2050,2040.04.19.09.00,0.823
Ningxia-ERES_2050,2040.04.19.10.00,0.914
Ningxia-ERES_2050,2040.04.19.11.00,0.927
Ningxia-ERES_2050,2040.04.19.12.00,0.962
Ningxia-ERES_2050,2040.04.19.13.00,0.926
Ningxia-ERES_2050,2040.04.19.14.00,0.938
Ningxia-ERES_2050,2040.04.19.15.00,0.936
Ningxia-ERES_2050,2040.04.19.16.00,0.919
Ningxia-ERES_2050,2040.04.19.17.00,0.97
Ningxia-ERES_2050,2040.04.19.18.00,0.96
Ningxia-ERES_2050,2040.04.19.19.00,0.945
Ningxia-ERES_2050,2040.04.19.20.00,0.918
Ningxia-ERES_2050,2040.04.19.21.00,0.829
Ningxia-ERES_2050,2040.04.19.22.00,0.818
Ningxia-ERES_2050,2040.04.19.23.00,0.685
Ningxia-ERES_2050,2040.07.24.00.00,0.651
Ningxia-ERES_2050,2040.07.24.01.00,0.686
Ningxia-ERES_2050,2040.07.24.02.00,0.67
Ningxia-ERES_2050,2040.07.24.03.00,0.646
Ningxia-ERES_2050,2040.07.24.04.00,0.621
Ningxia-ERES_2050,2040.07.24.05.00,0.59
Ningxia-ERES_2050,2040.07.24.06.00,0.547
Ningxia-ERES_2050,2040.07.24.07.00,0.585
Ningxia-ERES_2050,2040.07.24.08.00,0.674
Ningxia-ERES_2050,2040.07.24.09.00,0.823
Ningxia-ERES_2050,2040.07.24.10.00,0.914
Ningxia-ERES_2050,2040.07.24.11.00,0.927
Ningxia-ERES_2050,2040.07.24.12.00,0.962
Ningxia-ERES_2050,2040.07.24.13.00,0.926
Ningxia-ERES_2050,2040.07.24.14.00,0.938
Ningxia-ERES_2050,2040.07.24.15.00,0.936
Ningxia-ERES_2050,2040.07.24.16.00,0.919
Ningxia-ERES_2050,2040.07.24.17.00,0.97
Ningxia-ERES_2050,2040.07.24.18.00,0.96
Ningxia-ERES_2050,2040.07.24.19.00,0.945
Ningxia-ERES_2050,2040.07.24.20.00,0.918
Ningxia-ERES_2050,2040.07.24.21.00,0.829
Ningxia-ERES_2050,2040.07.24.22.00,0.818
Ningxia-ERES_2050,2040.07.24.23.00,0.685
Ningxia-ERES_2050,2040.10.13.00.00,0.651
Ningxia-ERES_2050,2040.10.13.01.00,0.686
Ningxia-ERES_2050,2040.10.13.02.00,0.67
Ningxia-ERES_2050,2040.10.13.03.00,0.646
Ningxia-ERES_2050,2040.10.13.04.00,0.621
Ningxia-ERES_2050,2040.10.13.05.00,0.59
Ningxia-ERES_2050,2040.10.13.06.00,0.547
Ningxia-ERES_2050,2040.10.13.07.00,0.585
Ningxia-ERES_2050,2040.10.13.08.00,0.674
Ningxia-ERES_2050,2040.10.13.09.00,0.823
Ningxia-ERES_2050,2040.10.13.10.00,0.914
Ningxia-ERES_2050,2040.10.13.11.00,0.927
Ningxia-ERES_2050,2040.10.13.12.00,0.962
Ningxia-ERES_2050,2040.10.13.13.00,0.926
Ningxia-ERES_2050,2040.10.13.14.00,0.938
Ningxia-ERES_2050,2040.10.13.15.00,0.936
Ningxia-ERES_2050,2040.10.13.16.00,0.919
Ningxia-ERES_2050,2040.10.13.17.00,0.97
Ningxia-ERES_2050,2040.10.13.18.00,0.96
Ningxia-ERES_2050,2040.10.13.19.00,0.945
Ningxia-ERES_2050,2040.10.13.20.00,0.918
Ningxia-ERES_2050,2040.10.13.21.00,0.829
Ningxia-ERES_2050,2040.10.13.22.00,0.818
Ningxia-ERES_2050,2040.10.13.23.00,0.685
Ningxia-ERES_2050,2050.01.04.00.00,0.651
Ningxia-ERES_2050,2050.01.04.01.00,0.686
Ningxia-ERES_2050,2050.01.04.02.00,0.67
Ningxia-ERES_2050,2050.01.04.03.00,0.646
Ningxia-ERES_2050,2050.01.04.04.00,0.621
Ningxia-ERES_2050,2050.01.04.05.00,0.59
Ningxia-ERES_2050,2050.01.04.06.00,0.547
Ningxia-ERES_2050,2050.01.04.07.00,0.585
Ningxia-ERES_2050,2050.01.04.08.00,0.674
Ningxia-ERES_2050,2050.01.04.09.00,0.823
Ningxia-ERES_2050,2050.01.04.10.00,0.914
Ningxia-ERES_2050,2050.01.04.11.00,0.927
Ningxia-ERES_2050,2050.01.04.12.00,0.962
Ningxia-ERES_2050,2050.01.04.13.00,0.926
Ningxia-ERES_2050,2050.01.04.14.00,0.938
Ningxia-ERES_2050,2050.01.04.15.00,0.936
Ningxia-ERES_2050,2050.01.04.16.00,0.919
Ningxia-ERES_2050,2050.01.04.17.00,0.97
Ningxia-ERES_2050,2050.01.04.18.00,0.96
Ningxia-ERES_2050,2050.01.04.19.00,0.945
Ningxia-ERES_2050,2050.01.04.20.00,0.918
Ningxia-ERES_2050,2050.01.04.21.00,0.829
Ningxia-ERES_2050,2050.01.04.22.00,0.818
Ningxia-ERES_2050,2050.01.04.23.00,0.685
Ningxia-ERES_2050,2050.04.29.00.00,0.651
Ningxia-ERES_2050,2050.04.29.01.00,0.686
Ningxia-ERES_2050,2050.04.29.02.00,0.67
Ningxia-ERES_2050,2050.04.29.03.00,0.646
Ningxia-ERES_2050,2050.04.29.04.00,0.621
Ningxia-ERES_2050,2050.04.29.05.00,0.59
Ningxia-ERES_2050,2050.04.29.06.00,0.547
Ningxia-ERES_2050,2050.04.29.07.00,0.585
Ningxia-ERES_2050,2050.04.29.08.00,0.674
Ningxia-ERES_2050,2050.04.29.09.00,0.823
Ningxia-ERES_2050,2050.04.29.10.00,0.914
Ningxia-ERES_2050,2050.04.29.11.00,0.927
Ningxia-ERES_2050,2050.04.29.12.00,0.962
Ningxia-ERES_2050,2050.04.29.13.00,0.926
Ningxia-ERES_2050,2050.04.29.14.00,0.938
Ningxia-ERES_2050,2050.04.29.15.00,0.936
Ningxia-ERES_2050,2050.04.29.16.00,0.919
Ningxia-ERES_2050,2050.04.29.17.00,0.97
Ningxia-ERES_2050,2050.04.29.18.00,0.96
Ningxia-ERES_2050,2050.04.29.19.00,0.945
Ningxia-ERES_2050,2050.04.29.20.00,0.918
Ningxia-ERES_2050,2050.04.29.21.00,0.829
Ningxia-ERES_2050,2050.04.29.22.00,0.818
Ningxia-ERES_2050,2050.04.29.23.00,0.685
Ningxia-ERES_2050,2050.07.23.00.00,0.651
Ningxia-ERES_2050,2050.07.23.01.00,0.686
Ningxia-ERES_2050,2050.07.23.02.00,0.67
Ningxia-ERES_2050,2050.07.23.03.00,0.646
Ningxia-ERES_2050,2050.07.23.04.00,0.621
Ningxia-ERES_2050,2050.07.23.05.00,0.59
Ningxia-ERES_2050,2050.07.23.06.00,0.547
Ningxia-ERES_2050,2050.07.23.07.00,0.585
Ningxia-ERES_2050,2050.07.23.08.00,0.674
Ningxia-ERES_2050,2050.07.23.09.00,0.823
Ningxia-ERES_2050,2050.07.23.10.00,0.914
Ningxia-ERES_2050,2050.07.23.11.00,0.927
Ningxia-ERES_2050,2050.07.23.12.00,0.962
Ningxia-ERES_2050,2050.07.23.13.00,0.926
Ningxia-ERES_2050,2050.07.23.14.00,0.938
Ningxia-ERES_2050,2050.07.23.15.00,0.936
Ningxia-ERES_2050,2050.07.23.16.00,0.919
Ningxia-ERES_2050,2050.07.23.17.00,0.97
Ningxia-ERES_2050,2050.07.23.18.00,0.96
Ningxia-ERES_2050,2050.07.23.19.00,0.945
Ningxia-ERES_2050,2050.07.23.20.00,0.918
Ningxia-ERES_2050,2050.07.23.21.00,0.829
Ningxia-ERES_2050,2050.07.23.22.00,0.818
Ningxia-ERES_2050,2050.07.23.23.00,0.685
Ningxia-ERES_2050,2050.10.22.00.00,0.651
Ningxia-ERES_2050,2050.10.22.01.00,0.686
Ningxia-ERES_2050,2050.10.22.02.00,0.67
Ningxia-ERES_2050,2050.10.22.03.00,0.646
Ningxia-ERES_2050,2050.10.22.04.00,0.621
Ningxia-ERES_2050,2050.10.22.05.00,0.59
Ningxia-ERES_2050,2050.10.22.06.00,0.547
Ningxia-ERES_2050,2050.10.22.07.00,0.585
Ningxia-ERES_2050,2050.10.22.08.00,0.674
Ningxia-ERES_2050,2050.10.22.09.00,0.823
Ningxia-ERES_2050,2050.10.22.10.00,0.914
Ningxia-ERES_2050,2050.10.22.11.00,0.927
Ningxia-ERES_2050,2050.10.22.12.00,0.962
Ningxia-ERES_2050,2050.10.22.13.00,0.926
Ningxia-ERES_2050,2050.10.22.14.00,0.938
Ningxia-ERES_2050,2050.10.22.15.00,0.936
Ningxia-ERES_2050,2050.10.22.16.00,0.919
Ningxia-ERES_2050,2050.10.22.17.00,0.97
Ningxia-ERES_2050,2050.10.22.18.00,0.96
Ningxia-ERES_2050,2050.10.22.19.00,0.945
Ningxia-ERES_2050,2050.10.22.20.00,0.918
Ningxia-ERES_2050,2050.10.22.21.00,0.829
Ningxia-ERES_2050,2050.10.22.22.00,0.818
Ningxia-ERES_2050,2050.10.22.23.00,0.685
Qinghai-ERES_2030,2030.01.28.00.00,0.651
Qinghai-ERES_2030,2030.01.28.01.00,0.686
Qinghai-ERES_2030,2030.01.28.02.00,0.67
Qinghai-ERES_2030,2030.01.28.03.00,0.646
Qinghai-ERES_2030,2030.01.28.04.00,0.621
Qinghai-ERES_2030,2030.01.28.05.00,0.59
Qinghai-ERES_2030,2030.01.28.06.00,0.547
Qinghai-ERES_2030,2030.01.28.07.00,0.585
Qinghai-ERES_2030,2030.01.28.08.00,0.674
Qinghai-ERES_2030,2030.01.28.09.00,0.823
Qinghai-ERES_2030,2030.01.28.10.00,0.914
Qinghai-ERES_2030,2030.01.28.11.00,0.927
Qinghai-ERES_2030,2030.01.28.12.00,0.962
Qinghai-ERES_2030,2030.01.28.13.00,0.926
Qinghai-ERES_2030,2030.01.28.14.00,0.938
Qinghai-ERES_2030,2030.01.28.15.00,0.936
Qinghai-ERES_2030,2030.01.28.16.00,0.919
Qinghai-ERES_2030,2030.01.28.17.00,0.97
Qinghai-ERES_2030,2030.01.28.18.00,0.96
Qinghai-ERES_2030,2030.01.28.19.00,0.945
Qinghai-ERES_2030,2030.01.28.20.00,0.918
Qinghai-ERES_2030,2030.01.28.21.00,0.829
Qinghai-ERES_2030,2030.01.28.22.00,0.818
Qinghai-ERES_2030,2030.01.28.23.00,0.685
Qinghai-ERES_2030,2030.04.15.00.00,0.651
Qinghai-ERES_2030,2030.04.15.01.00,0.686
Qinghai-ERES_2030,2030.04.15.02.00,0.67
Qinghai-ERES_2030,2030.04.15.03.00,0.646
Qinghai-ERES_2030,2030.04.15.04.00,0.621
Qinghai-ERES_2030,2030.04.15.05.00,0.59
Qinghai-ERES_2030,2030.04.15.06.00,0.547
Qinghai-ERES_2030,2030.04.15.07.00,0.585
Qinghai-ERES_2030,2030.04.15.08.00,0.674
Qinghai-ERES_2030,2030.04.15.09.00,0.823
Qinghai-ERES_2030,2030.04.15.10.00,0.914
Qinghai-ERES_2030,2030.04.15.11.00,0.927
Qinghai-ERES_2030,2030.04.15.12.00,0.962
Qinghai-ERES_2030,2030.04.15.13.00,0.926
Qinghai-ERES_2030,2030.04.15.14.00,0.938
Qinghai-ERES_2030,2030.04.15.15.00,0.936
Qinghai-ERES_2030,2030.04.15.16.00,0.919
Qinghai-ERES_2030,2030.04.15.17.00,0.97
Qinghai-ERES_2030,2030.04.15.18.00,0.96
Qinghai-ERES_2030,2030.04.15.19.00,0.945
Qinghai-ERES_2030,2030.04.15.20.00,0.918
Qinghai-ERES_2030,2030.04.15.21.00,0.829
Qinghai-ERES_2030,2030.04.15.22.00,0.818
Qinghai-ERES_2030,2030.04.15.23.00,0.685
Qinghai-ERES_2030,2030.07.01.00.00,0.651
Qinghai-ERES_2030,2030.07.01.01.00,0.686
Qinghai-ERES_2030,2030.07.01.02.00,0.67
Qinghai-ERES_2030,2030.07.01.03.00,0.646
Qinghai-ERES_2030,2030.07.01.04.00,0.621
Qinghai-ERES_2030,2030.07.01.05.00,0.59
Qinghai-ERES_2030,2030.07.01.06.00,0.547
Qinghai-ERES_2030,2030.07.01.07.00,0.585
Qinghai-ERES_2030,2030.07.01.08.00,0.674
Qinghai-ERES_2030,2030.07.01.09.00,0.823
Qinghai-ERES_2030,2030.07.01.10.00,0.914
Qinghai-ERES_2030,2030.07.01.11.00,0.927
Qinghai-ERES_2030,2030.07.01.12.00,0.962
Qinghai-ERES_2030,2030.07.01.13.00,0.926
Qinghai-ERES_2030,2030.07.01.14.00,0.938
Qinghai-ERES_2030,2030.07.01.15.00,0.936
Qinghai-ERES_2030,2030.07.01.16.00,0.919
Qinghai-ERES_2030,2030.07.01.17.00,0.97
Qinghai-ERES_2030,2030.07.01.18.00,0.96
Qinghai-ERES_2030,2030.07.01.19.00,0.945
Qinghai-ERES_2030,2030.07.01.20.00,0.918
Qinghai-ERES_2030,2030.07.01.21.00,0.829
Qinghai-ERES_2030,2030.07.01.22.00,0.818
Qinghai-ERES_2030,2030.07.01.23.00,0.685
Qinghai-ERES_2030,2030.10.31.00.00,0.651
Qinghai-ERES_2030,2030.10.31.01.00,0.686
Qinghai-ERES_2030,2030.10.31.02.00,0.67
Qinghai-ERES_2030,2030.10.31.03.00,0.646
Qinghai-ERES_2030,2030.10.31.04.00,0.621
Qinghai-ERES_2030,2030.10.31.05.00,0.59
Qinghai-ERES_2030,2030.10.31.06.00,0.547
Qinghai-ERES_2030,2030.10.31.07.00,0.585
Qinghai-ERES_2030,2030.10.31.08.00,0.674
Qinghai-ERES_2030,2030.10.31.09.00,0.823
Qinghai-ERES_2030,2030.10.31.10.00,0.914
Qinghai-ERES_2030,2030.10.31.11.00,0.927
Qinghai-ERES_2030,2030.10.31.12.00,0.962
Qinghai-ERES_2030,2030.10.31.13.00,0.926
Qinghai-ERES_2030,2030.10.31.14.00,0.938
Qinghai-ERES_2030,2030.10.31.15.00,0.936
Qinghai-ERES_2030,2030.10.31.16.00,0.919
Qinghai-ERES_2030,2030.10.31.17.00,0.97
Qinghai-ERES_2030,2030.10.31.18.00,0.96
Qinghai-ERES_2030,2030.10.31.19.00,0.945
Qinghai-ERES_2030,2030.10.31.20.00,0.918
Qinghai-ERES_2030,2030.10.31.21.00,0.829
Qinghai-ERES_2030,2030.10.31.22.00,0.818
Qinghai-ERES_2030,2030.10.31.23.00,0.685
Qinghai-ERES_2030,2040.01.02.00.00,0.651
Qinghai-ERES_2030,2040.01.02.01.00,0.686
Qinghai-ERES_2030,2040.01.02.02.00,0.67
Qinghai-ERES_2030,2040.01.02.03.00,0.646
Qinghai-ERES_2030,2040.01.02.04.00,0.621
Qinghai-ERES_2030,2040.01.02.05.00,0.59
Qinghai-ERES_2030,2040.01.02.06.00,0.547
Qinghai-ERES_2030,2040.01.02.07.00,0.585
Qinghai-ERES_2030,2040.01.02.08.00,0.674
Qinghai-ERES_2030,2040.01.02.09.00,0.823
Qinghai-ERES_2030,2040.01.02.10.00,0.914
Qinghai-ERES_2030,2040.01.02.11.00,0.927
Qinghai-ERES_2030,2040.01.02.12.00,0.962
Qinghai-ERES_2030,2040.01.02.13.00,0.926
Qinghai-ERES_2030,2040.01.02.14.00,0.938
Qinghai-ERES_2030,2040.01.02.15.00,0.936
Qinghai-ERES_2030,2040.01.02.16.00,0.919
Qinghai-ERES_2030,2040.01.02.17.00,0.97
Qinghai-ERES_2030,2040.01.02.18.00,0.96
Qinghai-ERES_2030,2040.01.02.19.00,0.945
Qinghai-ERES_2030,2040.01.02.20.00,0.918
Qinghai-ERES_2030,2040.01.02.21.00,0.829
Qinghai-ERES_2030,2040.01.02.22.00,0.818
Qinghai-ERES_2030,2040.01.02.23.00,0.685
Qinghai-ERES_2030,2040.04.19.00.00,0.651
Qinghai-ERES_2030,2040.04.19.01.00,0.686
Qinghai-ERES_2030,2040.04.19.02.00,0.67
Qinghai-ERES_2030,2040.04.19.03.00,0.646
Qinghai-ERES_2030,2040.04.19.04.00,0.621
Qinghai-ERES_2030,2040.04.19.05.00,0.59
Qinghai-ERES_2030,2040.04.19.06.00,0.547
Qinghai-ERES_2030,2040.04.19.07.00,0.585
Qinghai-ERES_2030,2040.04.19.08.00,0.674
Qinghai-ERES_2030,2040.04.19.09.00,0.823
Qinghai-ERES_2030,2040.04.19.10.00,0.914
Qinghai-ERES_2030,2040.04.19.11.00,0.927
Qinghai-ERES_2030,2040.04.19.12.00,0.962
Qinghai-ERES_2030,2040.04.19.13.00,0.926
Qinghai-ERES_2030,2040.04.19.14.00,0.938
Qinghai-ERES_2030,2040.04.19.15.00,0.936
Qinghai-ERES_2030,2040.04.19.16.00,0.919
Qinghai-ERES_2030,2040.04.19.17.00,0.97
Qinghai-ERES_2030,2040.04.19.18.00,0.96
Qinghai-ERES_2030,2040.04.19.19.00,0.945
Qinghai-ERES_2030,2040.04.19.20.00,0.918
Qinghai-ERES_2030,2040.04.19.21.00,0.829
Qinghai-ERES_2030,2040.04.19.22.00,0.818
Qinghai-ERES_2030,2040.04.19.23.00,0.685
Qinghai-ERES_2030,2040.07.24.00.00,0.651
Qinghai-ERES_2030,2040.07.24.01.00,0.686
Qinghai-ERES_2030,2040.07.24.02.00,0.67
Qinghai-ERES_2030,2040.07.24.03.00,0.646
Qinghai-ERES_2030,2040.07.24.04.00,0.621
Qinghai-ERES_2030,2040.07.24.05.00,0.59
Qinghai-ERES_2030,2040.07.24.06.00,0.547
Qinghai-ERES_2030,2040.07.24.07.00,0.585
Qinghai-ERES_2030,2040.07.24.08.00,0.674
Qinghai-ERES_2030,2040.07.24.09.00,0.823
Qinghai-ERES_2030,2040.07.24.10.00,0.914
Qinghai-ERES_2030,2040.07.24.11.00,0.927
Qinghai-ERES_2030,2040.07.24.12.00,0.962
Qinghai-ERES_2030,2040.07.24.13.00,0.926
Qinghai-ERES_2030,2040.07.24.14.00,0.938
Qinghai-ERES_2030,2040.07.24.15.00,0.936
Qinghai-ERES_2030,2040.07.24.16.00,0.919
Qinghai-ERES_2030,2040.07.24.17.00,0.97
Qinghai-ERES_2030,2040.07.24.18.00,0.96
Qinghai-ERES_2030,2040.07.24.19.00,0.945
Qinghai-ERES_2030,2040.07.24.20.00,0.918
Qinghai-ERES_2030,2040.07.24.21.00,0.829
Qinghai-ERES_2030,2040.07.24.22.00,0.818
Qinghai-ERES_2030,2040.07.24.23.00,0.685
Qinghai-ERES_2030,2040.10.13.00.00,0.651
Qinghai-ERES_2030,2040.10.13.01.00,0.686
Qinghai-ERES_2030,2040.10.13.02.00,0.67
Qinghai-ERES_2030,2040.10.13.03.00,0.646
Qinghai-ERES_2030,2040.10.13.04.00,0.621
Qinghai-ERES_2030,2040.10.13.05.00,0.59
Qinghai-ERES_2030,2040.10.13.06.00,0.547
Qinghai-ERES_2030,2040.10.13.07.00,0.585
Qinghai-ERES_2030,2040.10.13.08.00,0.674
Qinghai-ERES_2030,2040.10.13.09.00,0.823
Qinghai-ERES_2030,2040.10.13.10.00,0.914
Qinghai-ERES_2030,2040.10.13.11.00,0.927
Qinghai-ERES_2030,2040.10.13.12.00,0.962
Qinghai-ERES_2030,2040.10.13.13.00,0.926
Qinghai-ERES_2030,2040.10.13.14.00,0.938
Qinghai-ERES_2030,2040.10.13.15.00,0.936
Qinghai-ERES_2030,2040.10.13.16.00,0.919
Qinghai-ERES_2030,2040.10.13.17.00,0.97
Qinghai-ERES_2030,2040.10.13.18.00,0.96
Qinghai-ERES_2030,2040.10.13.19.00,0.945
Qinghai-ERES_2030,2040.10.13.20.00,0.918
Qinghai-ERES_2030,2040.10.13.21.00,0.829
Qinghai-ERES_2030,2040.10.13.22.00,0.818
Qinghai-ERES_2030,2040.10.13.23.00,0.685
Qinghai-ERES_2030,2050.01.04.00.00,0.651
Qinghai-ERES_2030,2050.01.04.01.00,0.686
Qinghai-ERES_2030,2050.01.04.02.00,0.67
Qinghai-ERES_2030,2050.01.04.03.00,0.646
Qinghai-ERES_2030,2050.01.04.04.00,0.621
Qinghai-ERES_2030,2050.01.04.05.00,0.59
Qinghai-ERES_2030,2050.01.04.06.00,0.547
Qinghai-ERES_2030,2050.01.04.07.00,0.585
Qinghai-ERES_2030,2050.01.04.08.00,0.674
Qinghai-ERES_2030,2050.01.04.09.00,0.823
Qinghai-ERES_2030,2050.01.04.10.00,0.914
Qinghai-ERES_2030,2050.01.04.11.00,0.927
Qinghai-ERES_2030,2050.01.04.12.00,0.962
Qinghai-ERES_2030,2050.01.04.13.00,0.926
Qinghai-ERES_2030,2050.01.04.14.00,0.938
Qinghai-ERES_2030,2050.01.04.15.00,0.936
Qinghai-ERES_2030,2050.01.04.16.00,0.919
Qinghai-ERES_2030,2050.01.04.17.00,0.97
Qinghai-ERES_2030,2050.01.04.18.00,0.96
Qinghai-ERES_2030,2050.01.04.19.00,0.945
Qinghai-ERES_2030,2050.01.04.20.00,0.918
Qinghai-ERES_2030,2050.01.04.21.00,0.829
Qinghai-ERES_2030,2050.01.04.22.00,0.818
Qinghai-ERES_2030,2050.01.04.23.00,0.685
Qinghai-ERES_2030,2050.04.29.00.00,0.651
Qinghai-ERES_2030,2050.04.29.01.00,0.686
Qinghai-ERES_2030,2050.04.29.02.00,0.67
Qinghai-ERES_2030,2050.04.29.03.00,0.646
Qinghai-ERES_2030,2050.04.29.04.00,0.621
Qinghai-ERES_2030,2050.04.29.05.00,0.59
Qinghai-ERES_2030,2050.04.29.06.00,0.547
Qinghai-ERES_2030,2050.04.29.07.00,0.585
Qinghai-ERES_2030,2050.04.29.08.00,0.674
Qinghai-ERES_2030,2050.04.29.09.00,0.823
Qinghai-ERES_2030,2050.04.29.10.00,0.914
Qinghai-ERES_2030,2050.04.29.11.00,0.927
Qinghai-ERES_2030,2050.04.29.12.00,0.962
Qinghai-ERES_2030,2050.04.29.13.00,0.926
Qinghai-ERES_2030,2050.04.29.14.00,0.938
Qinghai-ERES_2030,2050.04.29.15.00,0.936
Qinghai-ERES_2030,2050.04.29.16.00,0.919
Qinghai-ERES_2030,2050.04.29.17.00,0.97
Qinghai-ERES_2030,2050.04.29.18.00,0.96
Qinghai-ERES_2030,2050.04.29.19.00,0.945
Qinghai-ERES_2030,2050.04.29.20.00,0.918
Qinghai-ERES_2030,2050.04.29.21.00,0.829
Qinghai-ERES_2030,2050.04.29.22.00,0.818
Qinghai-ERES_2030,2050.04.29.23.00,0.685
Qinghai-ERES_2030,2050.07.23.00.00,0.651
Qinghai-ERES_2030,2050.07.23.01.00,0.686
Qinghai-ERES_2030,2050.07.23.02.00,0.67
Qinghai-ERES_2030,2050.07.23.03.00,0.646
Qinghai-ERES_2030,2050.07.23.04.00,0.621
Qinghai-ERES_2030,2050.07.23.05.00,0.59
Qinghai-ERES_2030,2050.07.23.06.00,0.547
Qinghai-ERES_2030,2050.07.23.07.00,0.585
Qinghai-ERES_2030,2050.07.23.08.00,0.674
Qinghai-ERES_2030,2050.07.23.09.00,0.823
Qinghai-ERES_2030,2050.07.23.10.00,0.914
Qinghai-ERES_2030,2050.07.23.11.00,0.927
Qinghai-ERES_2030,2050.07.23.12.00,0.962
Qinghai-ERES_2030,2050.07.23.13.00,0.926
Qinghai-ERES_2030,2050.07.23.14.00,0.938
Qinghai-ERES_2030,2050.07.23.15.00,0.936
Qinghai-ERES_2030,2050.07.23.16.00,0.919
Qinghai-ERES_2030,2050.07.23.17.00,0.97
Qinghai-ERES_2030,2050.07.23.18.00,0.96
Qinghai-ERES_2030,2050.07.23.19.00,0.945
Qinghai-ERES_2030,2050.07.23.20.00,0.918
Qinghai-ERES_2030,2050.07.23.21.00,0.829
Qinghai-ERES_2030,2050.07.23.22.00,0.818
Qinghai-ERES_2030,2050.07.23.23.00,0.685
Qinghai-ERES_2030,2050.10.22.00.00,0.651
Qinghai-ERES_2030,2050.10.22.01.00,0.686
Qinghai-ERES_2030,2050.10.22.02.00,0.67
Qinghai-ERES_2030,2050.10.22.03.00,0.646
Qinghai-ERES_2030,2050.10.22.04.00,0.621
Qinghai-ERES_2030,2050.10.22.05.00,0.59
Qinghai-ERES_2030,2050.10.22.06.00,0.547
Qinghai-ERES_2030,2050.10.22.07.00,0.585
Qinghai-ERES_2030,2050.10.22.08.00,0.674
Qinghai-ERES_2030,2050.10.22.09.00,0.823
Qinghai-ERES_2030,2050.10.22.10.00,0.914
Qinghai-ERES_2030,2050.10.22.11.00,0.927
Qinghai-ERES_2030,2050.10.22.12.00,0.962
Qinghai-ERES_2030,2050.10.22.13.00,0.926
Qinghai-ERES_2030,2050.10.22.14.00,0.938
Qinghai-ERES_2030,2050.10.22.15.00,0.936
Qinghai-ERES_2030,2050.10.22.16.00,0.919
Qinghai-ERES_2030,2050.10.22.17.00,0.97
Qinghai-ERES_2030,2050.10.22.18.00,0.96
Qinghai-ERES_2030,2050.10.22.19.00,0.945
Qinghai-ERES_2030,2050.10.22.20.00,0.918
Qinghai-ERES_2030,2050.10.22.21.00,0.829
Qinghai-ERES_2030,2050.10.22.22.00,0.818
Qinghai-ERES_2030,2050.10.22.23.00,0.685
Qinghai-ERES_2040,2030.01.28.00.00,0.651
Qinghai-ERES_2040,2030.01.28.01.00,0.686
Qinghai-ERES_2040,2030.01.28.02.00,0.67
Qinghai-ERES_2040,2030.01.28.03.00,0.646
Qinghai-ERES_2040,2030.01.28.04.00,0.621
Qinghai-ERES_2040,2030.01.28.05.00,0.59
Qinghai-ERES_2040,2030.01.28.06.00,0.547
Qinghai-ERES_2040,2030.01.28.07.00,0.585
Qinghai-ERES_2040,2030.01.28.08.00,0.674
Qinghai-ERES_2040,2030.01.28.09.00,0.823
Qinghai-ERES_2040,2030.01.28.10.00,0.914
Qinghai-ERES_2040,2030.01.28.11.00,0.927
Qinghai-ERES_2040,2030.01.28.12.00,0.962
Qinghai-ERES_2040,2030.01.28.13.00,0.926
Qinghai-ERES_2040,2030.01.28.14.00,0.938
Qinghai-ERES_2040,2030.01.28.15.00,0.936
