GENERATION_PROJECT,timepoint,gen_max_capacity_factor
NR-Uttarakhand-Onshore,2040.04.19.06.00,0.031
NR-Uttarakhand-Onshore,2040.04.19.07.00,0.0135
NR-Uttarakhand-Onshore,2040.04.19.08.00,0.003
NR-Uttarakhand-Onshore,2040.04.19.09.00,0.009
NR-Uttarakhand-Onshore,2040.04.19.10.00,0.0155
NR-Uttarakhand-Onshore,2040.04.19.11.00,0.031
NR-Uttarakhand-Onshore,2040.04.19.12.00,0.0695
NR-Uttarakhand-Onshore,2040.04.19.13.00,0.1365
NR-Uttarakhand-Onshore,2040.04.19.14.00,0.2165
NR-Uttarakhand-Onshore,2040.04.19.15.00,0.274
NR-Uttarakhand-Onshore,2040.04.19.16.00,0.2655
NR-Uttarakhand-Onshore,2040.04.19.17.00,0.193
NR-Uttarakhand-Onshore,2040.04.19.18.00,0.1145
NR-Uttarakhand-Onshore,2040.04.19.19.00,0.0615
NR-Uttarakhand-Onshore,2040.04.19.20.00,0.0285
NR-Uttarakhand-Onshore,2040.04.19.21.00,0.0095
NR-Uttarakhand-Onshore,2040.04.19.22.00,0.002
NR-Uttarakhand-Onshore,2040.04.19.23.00,0.003
NR-Uttarakhand-Onshore,2040.07.24.00.00,0.017
NR-Uttarakhand-Onshore,2040.07.24.01.00,0.016
NR-Uttarakhand-Onshore,2040.07.24.02.00,0.015
NR-Uttarakhand-Onshore,2040.07.24.03.00,0.013
NR-Uttarakhand-Onshore,2040.07.24.04.00,0.0115
NR-Uttarakhand-Onshore,2040.07.24.05.00,0.0105
NR-Uttarakhand-Onshore,2040.07.24.06.00,0.01
NR-Uttarakhand-Onshore,2040.07.24.07.00,0.0085
NR-Uttarakhand-Onshore,2040.07.24.08.00,0.005
NR-Uttarakhand-Onshore,2040.07.24.09.00,0.011
NR-Uttarakhand-Onshore,2040.07.24.10.00,0.044
NR-Uttarakhand-Onshore,2040.07.24.11.00,0.0865
NR-Uttarakhand-Onshore,2040.07.24.12.00,0.1155
NR-Uttarakhand-Onshore,2040.07.24.13.00,0.1325
NR-Uttarakhand-Onshore,2040.07.24.14.00,0.1385
NR-Uttarakhand-Onshore,2040.07.24.15.00,0.134
NR-Uttarakhand-Onshore,2040.07.24.16.00,0.1195
NR-Uttarakhand-Onshore,2040.07.24.17.00,0.09
NR-Uttarakhand-Onshore,2040.07.24.18.00,0.0515
NR-Uttarakhand-Onshore,2040.07.24.19.00,0.027
NR-Uttarakhand-Onshore,2040.07.24.20.00,0.0185
NR-Uttarakhand-Onshore,2040.07.24.21.00,0.0135
NR-Uttarakhand-Onshore,2040.07.24.22.00,0.0085
NR-Uttarakhand-Onshore,2040.07.24.23.00,0.0045
NR-Uttarakhand-Onshore,2040.10.13.00.00,0.0015
NR-Uttarakhand-Onshore,2040.10.13.01.00,0.001
NR-Uttarakhand-Onshore,2040.10.13.02.00,0.0005
NR-Uttarakhand-Onshore,2040.10.13.03.00,0
NR-Uttarakhand-Onshore,2040.10.13.04.00,0
NR-Uttarakhand-Onshore,2040.10.13.05.00,0
NR-Uttarakhand-Onshore,2040.10.13.06.00,0
NR-Uttarakhand-Onshore,2040.10.13.07.00,0.0005
NR-Uttarakhand-Onshore,2040.10.13.08.00,0.0015
NR-Uttarakhand-Onshore,2040.10.13.09.00,0.001
NR-Uttarakhand-Onshore,2040.10.13.10.00,0
NR-Uttarakhand-Onshore,2040.10.13.11.00,0.0035
NR-Uttarakhand-Onshore,2040.10.13.12.00,0.018
NR-Uttarakhand-Onshore,2040.10.13.13.00,0.0335
NR-Uttarakhand-Onshore,2040.10.13.14.00,0.0365
NR-Uttarakhand-Onshore,2040.10.13.15.00,0.039
NR-Uttarakhand-Onshore,2040.10.13.16.00,0.047
NR-Uttarakhand-Onshore,2040.10.13.17.00,0.046
NR-Uttarakhand-Onshore,2040.10.13.18.00,0.031
NR-Uttarakhand-Onshore,2040.10.13.19.00,0.015
NR-Uttarakhand-Onshore,2040.10.13.20.00,0.008
NR-Uttarakhand-Onshore,2040.10.13.21.00,0.009
NR-Uttarakhand-Onshore,2040.10.13.22.00,0.0115
NR-Uttarakhand-Onshore,2040.10.13.23.00,0.0095
NR-UttarPradesh-Onshore,2040.01.02.00.00,0.384
NR-UttarPradesh-Onshore,2040.01.02.01.00,0.463
NR-UttarPradesh-Onshore,2040.01.02.02.00,0.49
NR-UttarPradesh-Onshore,2040.01.02.03.00,0.4515
NR-UttarPradesh-Onshore,2040.01.02.04.00,0.3745
NR-UttarPradesh-Onshore,2040.01.02.05.00,0.2895
NR-UttarPradesh-Onshore,2040.01.02.06.00,0.2115
NR-UttarPradesh-Onshore,2040.01.02.07.00,0.1315
NR-UttarPradesh-Onshore,2040.01.02.08.00,0.0515
NR-UttarPradesh-Onshore,2040.01.02.09.00,0.011
NR-UttarPradesh-Onshore,2040.01.02.10.00,0.03
NR-UttarPradesh-Onshore,2040.01.02.11.00,0.0615
NR-UttarPradesh-Onshore,2040.01.02.12.00,0.078
NR-UttarPradesh-Onshore,2040.01.02.13.00,0.0885
NR-UttarPradesh-Onshore,2040.01.02.14.00,0.0825
NR-UttarPradesh-Onshore,2040.01.02.15.00,0.0655
NR-UttarPradesh-Onshore,2040.01.02.16.00,0.047
NR-UttarPradesh-Onshore,2040.01.02.17.00,0.03
NR-UttarPradesh-Onshore,2040.01.02.18.00,0.019
NR-UttarPradesh-Onshore,2040.01.02.19.00,0.014
NR-UttarPradesh-Onshore,2040.01.02.20.00,0.0205
NR-UttarPradesh-Onshore,2040.01.02.21.00,0.051
NR-UttarPradesh-Onshore,2040.01.02.22.00,0.1
NR-UttarPradesh-Onshore,2040.01.02.23.00,0.137
NR-UttarPradesh-Onshore,2040.04.19.00.00,0.743
NR-UttarPradesh-Onshore,2040.04.19.01.00,0.704
NR-UttarPradesh-Onshore,2040.04.19.02.00,0.6595
NR-UttarPradesh-Onshore,2040.04.19.03.00,0.625
NR-UttarPradesh-Onshore,2040.04.19.04.00,0.595
NR-UttarPradesh-Onshore,2040.04.19.05.00,0.558
NR-UttarPradesh-Onshore,2040.04.19.06.00,0.5305
NR-UttarPradesh-Onshore,2040.04.19.07.00,0.442
NR-UttarPradesh-Onshore,2040.04.19.08.00,0.346
NR-UttarPradesh-Onshore,2040.04.19.09.00,0.3935
NR-UttarPradesh-Onshore,2040.04.19.10.00,0.3555
NR-UttarPradesh-Onshore,2040.04.19.11.00,0.1535
NR-UttarPradesh-Onshore,2040.04.19.12.00,0.0255
NR-UttarPradesh-Onshore,2040.04.19.13.00,0.001
NR-UttarPradesh-Onshore,2040.04.19.14.00,0.003
NR-UttarPradesh-Onshore,2040.04.19.15.00,0.007
NR-UttarPradesh-Onshore,2040.04.19.16.00,0.0315
NR-UttarPradesh-Onshore,2040.04.19.17.00,0.1065
NR-UttarPradesh-Onshore,2040.04.19.18.00,0.1805
NR-UttarPradesh-Onshore,2040.04.19.19.00,0.1615
NR-UttarPradesh-Onshore,2040.04.19.20.00,0.0765
NR-UttarPradesh-Onshore,2040.04.19.21.00,0.019
NR-UttarPradesh-Onshore,2040.04.19.22.00,0.016
NR-UttarPradesh-Onshore,2040.04.19.23.00,0.1125
NR-UttarPradesh-Onshore,2040.07.24.00.00,0.133
NR-UttarPradesh-Onshore,2040.07.24.01.00,0.222
NR-UttarPradesh-Onshore,2040.07.24.02.00,0.3125
NR-UttarPradesh-Onshore,2040.07.24.03.00,0.3995
NR-UttarPradesh-Onshore,2040.07.24.04.00,0.485
NR-UttarPradesh-Onshore,2040.07.24.05.00,0.5175
NR-UttarPradesh-Onshore,2040.07.24.06.00,0.3875
NR-UttarPradesh-Onshore,2040.07.24.07.00,0.168
NR-UttarPradesh-Onshore,2040.07.24.08.00,0.0355
NR-UttarPradesh-Onshore,2040.07.24.09.00,0
NR-UttarPradesh-Onshore,2040.07.24.10.00,0.0015
NR-UttarPradesh-Onshore,2040.07.24.11.00,0.011
NR-UttarPradesh-Onshore,2040.07.24.12.00,0.039
NR-UttarPradesh-Onshore,2040.07.24.13.00,0.092
NR-UttarPradesh-Onshore,2040.07.24.14.00,0.1665
NR-UttarPradesh-Onshore,2040.07.24.15.00,0.251
NR-UttarPradesh-Onshore,2040.07.24.16.00,0.3185
NR-UttarPradesh-Onshore,2040.07.24.17.00,0.3005
NR-UttarPradesh-Onshore,2040.07.24.18.00,0.193
NR-UttarPradesh-Onshore,2040.07.24.19.00,0.0825
NR-UttarPradesh-Onshore,2040.07.24.20.00,0.0225
NR-UttarPradesh-Onshore,2040.07.24.21.00,0.006
NR-UttarPradesh-Onshore,2040.07.24.22.00,0.0065
NR-UttarPradesh-Onshore,2040.07.24.23.00,0.0225
NR-UttarPradesh-Onshore,2040.10.13.00.00,0.0115
NR-UttarPradesh-Onshore,2040.10.13.01.00,0.004
NR-UttarPradesh-Onshore,2040.10.13.02.00,0.0035
NR-UttarPradesh-Onshore,2040.10.13.03.00,0.014
NR-UttarPradesh-Onshore,2040.10.13.04.00,0.034
NR-UttarPradesh-Onshore,2040.10.13.05.00,0.05
NR-UttarPradesh-Onshore,2040.10.13.06.00,0.0475
NR-UttarPradesh-Onshore,2040.10.13.07.00,0.0315
NR-UttarPradesh-Onshore,2040.10.13.08.00,0.029
NR-UttarPradesh-Onshore,2040.10.13.09.00,0.039
NR-UttarPradesh-Onshore,2040.10.13.10.00,0.045
NR-UttarPradesh-Onshore,2040.10.13.11.00,0.0475
NR-UttarPradesh-Onshore,2040.10.13.12.00,0.0445
NR-UttarPradesh-Onshore,2040.10.13.13.00,0.0355
NR-UttarPradesh-Onshore,2040.10.13.14.00,0.03
NR-UttarPradesh-Onshore,2040.10.13.15.00,0.035
NR-UttarPradesh-Onshore,2040.10.13.16.00,0.0465
NR-UttarPradesh-Onshore,2040.10.13.17.00,0.067
NR-UttarPradesh-Onshore,2040.10.13.18.00,0.1105
NR-UttarPradesh-Onshore,2040.10.13.19.00,0.1855
NR-UttarPradesh-Onshore,2040.10.13.20.00,0.303
NR-UttarPradesh-Onshore,2040.10.13.21.00,0.4425
NR-UttarPradesh-Onshore,2040.10.13.22.00,0.535
NR-UttarPradesh-Onshore,2040.10.13.23.00,0.554
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.00.00,0.272
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.01.00,0.194
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.02.00,0.14
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.03.00,0.116
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.04.00,0.113
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.05.00,0.1135
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.06.00,0.097
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.07.00,0.081
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.08.00,0.0795
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.09.00,0.0795
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.10.00,0.084
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.11.00,0.085
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.12.00,0.0795
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.13.00,0.074
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.14.00,0.0695
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.15.00,0.068
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.16.00,0.09
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.17.00,0.2115
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.18.00,0.4335
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.19.00,0.5905
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.20.00,0.604
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.21.00,0.533
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.22.00,0.437
SR-AndhraPradeshandTelangana-Onshore,2040.01.02.23.00,0.3515
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.00.00,0.287
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.01.00,0.245
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.02.00,0.1985
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.03.00,0.161
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.04.00,0.1365
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.05.00,0.113
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.06.00,0.1085
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.07.00,0.1625
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.08.00,0.226
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.09.00,0.229
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.10.00,0.1885
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.11.00,0.1415
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.12.00,0.108
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.13.00,0.092
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.14.00,0.0865
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.15.00,0.0955
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.16.00,0.14
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.17.00,0.268
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.18.00,0.477
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.19.00,0.6195
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.20.00,0.629
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.21.00,0.607
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.22.00,0.5895
SR-AndhraPradeshandTelangana-Onshore,2040.04.19.23.00,0.55
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.00.00,0.4165
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.01.00,0.387
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.02.00,0.408
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.03.00,0.492
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.04.00,0.5775
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.05.00,0.6165
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.06.00,0.5865
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.07.00,0.5995
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.08.00,0.667
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.09.00,0.6165
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.10.00,0.4595
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.11.00,0.2845
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.12.00,0.163
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.13.00,0.109
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.14.00,0.0895
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.15.00,0.0805
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.16.00,0.078
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.17.00,0.0745
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.18.00,0.1035
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.19.00,0.181
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.20.00,0.244
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.21.00,0.26
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.22.00,0.251
SR-AndhraPradeshandTelangana-Onshore,2040.07.24.23.00,0.2295
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.00.00,0.016
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.01.00,0.011
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.02.00,0.018
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.03.00,0.046
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.04.00,0.091
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.05.00,0.1425
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.06.00,0.176
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.07.00,0.1275
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.08.00,0.058
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.09.00,0.049
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.10.00,0.0595
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.11.00,0.0695
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.12.00,0.079
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.13.00,0.09
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.14.00,0.107
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.15.00,0.1335
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.16.00,0.166
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.17.00,0.2145
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.18.00,0.2795
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.19.00,0.3315
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.20.00,0.3485
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.21.00,0.3375
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.22.00,0.3205
SR-AndhraPradeshandTelangana-Onshore,2040.10.13.23.00,0.3075
SR-Karnataka-Onshore,2040.01.02.00.00,0
SR-Karnataka-Onshore,2040.01.02.01.00,0
SR-Karnataka-Onshore,2040.01.02.02.00,0
SR-Karnataka-Onshore,2040.01.02.03.00,0
SR-Karnataka-Onshore,2040.01.02.04.00,0
SR-Karnataka-Onshore,2040.01.02.05.00,0
SR-Karnataka-Onshore,2040.01.02.06.00,0.0085
SR-Karnataka-Onshore,2040.01.02.07.00,0.1275
SR-Karnataka-Onshore,2040.01.02.08.00,0.356
SR-Karnataka-Onshore,2040.01.02.09.00,0.557
SR-Karnataka-Onshore,2040.01.02.10.00,0.6925
SR-Karnataka-Onshore,2040.01.02.11.00,0.78
SR-Karnataka-Onshore,2040.01.02.12.00,0.811
SR-Karnataka-Onshore,2040.01.02.13.00,0.7765
SR-Karnataka-Onshore,2040.01.02.14.00,0.6895
SR-Karnataka-Onshore,2040.01.02.15.00,0.5445
SR-Karnataka-Onshore,2040.01.02.16.00,0.3375
SR-Karnataka-Onshore,2040.01.02.17.00,0.115
SR-Karnataka-Onshore,2040.01.02.18.00,0.0055
SR-Karnataka-Onshore,2040.01.02.19.00,0
SR-Karnataka-Onshore,2040.01.02.20.00,0
SR-Karnataka-Onshore,2040.01.02.21.00,0
SR-Karnataka-Onshore,2040.01.02.22.00,0
SR-Karnataka-Onshore,2040.01.02.23.00,0
SR-Karnataka-Onshore,2040.04.19.00.00,0
SR-Karnataka-Onshore,2040.04.19.01.00,0
SR-Karnataka-Onshore,2040.04.19.02.00,0
SR-Karnataka-Onshore,2040.04.19.03.00,0
SR-Karnataka-Onshore,2040.04.19.04.00,0
SR-Karnataka-Onshore,2040.04.19.05.00,0
SR-Karnataka-Onshore,2040.04.19.06.00,0.049
SR-Karnataka-Onshore,2040.04.19.07.00,0.202
SR-Karnataka-Onshore,2040.04.19.08.00,0.403
SR-Karnataka-Onshore,2040.04.19.09.00,0.571
SR-Karnataka-Onshore,2040.04.19.10.00,0.6855
SR-Karnataka-Onshore,2040.04.19.11.00,0.751
SR-Karnataka-Onshore,2040.04.19.12.00,0.769
SR-Karnataka-Onshore,2040.04.19.13.00,0.7375
SR-Karnataka-Onshore,2040.04.19.14.00,0.6605
SR-Karnataka-Onshore,2040.04.19.15.00,0.53
SR-Karnataka-Onshore,2040.04.19.16.00,0.336
SR-Karnataka-Onshore,2040.04.19.17.00,0.1335
SR-Karnataka-Onshore,2040.04.19.18.00,0.022
SR-Karnataka-Onshore,2040.04.19.19.00,0
SR-Karnataka-Onshore,2040.04.19.20.00,0
SR-Karnataka-Onshore,2040.04.19.21.00,0
SR-Karnataka-Onshore,2040.04.19.22.00,0
SR-Karnataka-Onshore,2040.04.19.23.00,0
SR-Karnataka-Onshore,2040.07.24.00.00,0
SR-Karnataka-Onshore,2040.07.24.01.00,0
SR-Karnataka-Onshore,2040.07.24.02.00,0
SR-Karnataka-Onshore,2040.07.24.03.00,0
SR-Karnataka-Onshore,2040.07.24.04.00,0
SR-Karnataka-Onshore,2040.07.24.05.00,0
SR-Karnataka-Onshore,2040.07.24.06.00,0.0145
SR-Karnataka-Onshore,2040.07.24.07.00,0.067
SR-Karnataka-Onshore,2040.07.24.08.00,0.159
SR-Karnataka-Onshore,2040.07.24.09.00,0.2785
SR-Karnataka-Onshore,2040.07.24.10.00,0.419
SR-Karnataka-Onshore,2040.07.24.11.00,0.5455
SR-Karnataka-Onshore,2040.07.24.12.00,0.6275
SR-Karnataka-Onshore,2040.07.24.13.00,0.6375
SR-Karnataka-Onshore,2040.07.24.14.00,0.5795
SR-Karnataka-Onshore,2040.07.24.15.00,0.4695
SR-Karnataka-Onshore,2040.07.24.16.00,0.315
SR-Karnataka-Onshore,2040.07.24.17.00,0.154
SR-Karnataka-Onshore,2040.07.24.18.00,0.0375
SR-Karnataka-Onshore,2040.07.24.19.00,0
SR-Karnataka-Onshore,2040.07.24.20.00,0
SR-Karnataka-Onshore,2040.07.24.21.00,0
SR-Karnataka-Onshore,2040.07.24.22.00,0
SR-Karnataka-Onshore,2040.07.24.23.00,0
SR-Karnataka-Onshore,2040.10.13.00.00,0
SR-Karnataka-Onshore,2040.10.13.01.00,0
SR-Karnataka-Onshore,2040.10.13.02.00,0
SR-Karnataka-Onshore,2040.10.13.03.00,0
SR-Karnataka-Onshore,2040.10.13.04.00,0
SR-Karnataka-Onshore,2040.10.13.05.00,0
SR-Karnataka-Onshore,2040.10.13.06.00,0.008
SR-Karnataka-Onshore,2040.10.13.07.00,0.083
SR-Karnataka-Onshore,2040.10.13.08.00,0.26
SR-Karnataka-Onshore,2040.10.13.09.00,0.4605
SR-Karnataka-Onshore,2040.10.13.10.00,0.6085
SR-Karnataka-Onshore,2040.10.13.11.00,0.6935
SR-Karnataka-Onshore,2040.10.13.12.00,0.714
SR-Karnataka-Onshore,2040.10.13.13.00,0.675
SR-Karnataka-Onshore,2040.10.13.14.00,0.5735
SR-Karnataka-Onshore,2040.10.13.15.00,0.4235
SR-Karnataka-Onshore,2040.10.13.16.00,0.2485
SR-Karnataka-Onshore,2040.10.13.17.00,0.082
SR-Karnataka-Onshore,2040.10.13.18.00,0.005
SR-Karnataka-Onshore,2040.10.13.19.00,0
SR-Karnataka-Onshore,2040.10.13.20.00,0
SR-Karnataka-Onshore,2040.10.13.21.00,0
SR-Karnataka-Onshore,2040.10.13.22.00,0
SR-Karnataka-Onshore,2040.10.13.23.00,0
SR-Kerala-Onshore,2040.01.02.00.00,0.111
SR-Kerala-Onshore,2040.01.02.01.00,0.1215
SR-Kerala-Onshore,2040.01.02.02.00,0.109
SR-Kerala-Onshore,2040.01.02.03.00,0.097
SR-Kerala-Onshore,2040.01.02.04.00,0.104
SR-Kerala-Onshore,2040.01.02.05.00,0.109
SR-Kerala-Onshore,2040.01.02.06.00,0.0985
SR-Kerala-Onshore,2040.01.02.07.00,0.072
SR-Kerala-Onshore,2040.01.02.08.00,0.054
SR-Kerala-Onshore,2040.01.02.09.00,0.0765
SR-Kerala-Onshore,2040.01.02.10.00,0.106
SR-Kerala-Onshore,2040.01.02.11.00,0.1115
SR-Kerala-Onshore,2040.01.02.12.00,0.1005
SR-Kerala-Onshore,2040.01.02.13.00,0.0825
SR-Kerala-Onshore,2040.01.02.14.00,0.0535
SR-Kerala-Onshore,2040.01.02.15.00,0.0285
SR-Kerala-Onshore,2040.01.02.16.00,0.0205
SR-Kerala-Onshore,2040.01.02.17.00,0.0225
SR-Kerala-Onshore,2040.01.02.18.00,0.0385
SR-Kerala-Onshore,2040.01.02.19.00,0.069
SR-Kerala-Onshore,2040.01.02.20.00,0.1105
SR-Kerala-Onshore,2040.01.02.21.00,0.136
SR-Kerala-Onshore,2040.01.02.22.00,0.155
SR-Kerala-Onshore,2040.01.02.23.00,0.19
SR-Kerala-Onshore,2040.04.19.00.00,0.069
SR-Kerala-Onshore,2040.04.19.01.00,0.078
SR-Kerala-Onshore,2040.04.19.02.00,0.0745
SR-Kerala-Onshore,2040.04.19.03.00,0.061
SR-Kerala-Onshore,2040.04.19.04.00,0.044
SR-Kerala-Onshore,2040.04.19.05.00,0.0285
SR-Kerala-Onshore,2040.04.19.06.00,0.014
SR-Kerala-Onshore,2040.04.19.07.00,0.0045
SR-Kerala-Onshore,2040.04.19.08.00,0.001
SR-Kerala-Onshore,2040.04.19.09.00,0
SR-Kerala-Onshore,2040.04.19.10.00,0
SR-Kerala-Onshore,2040.04.19.11.00,0.001
SR-Kerala-Onshore,2040.04.19.12.00,0.012
SR-Kerala-Onshore,2040.04.19.13.00,0.0435
SR-Kerala-Onshore,2040.04.19.14.00,0.0945
SR-Kerala-Onshore,2040.04.19.15.00,0.1525
SR-Kerala-Onshore,2040.04.19.16.00,0.2085
SR-Kerala-Onshore,2040.04.19.17.00,0.2375
SR-Kerala-Onshore,2040.04.19.18.00,0.2015
SR-Kerala-Onshore,2040.04.19.19.00,0.147
SR-Kerala-Onshore,2040.04.19.20.00,0.1035
SR-Kerala-Onshore,2040.04.19.21.00,0.0635
SR-Kerala-Onshore,2040.04.19.22.00,0.0405
SR-Kerala-Onshore,2040.04.19.23.00,0.0245
SR-Kerala-Onshore,2040.07.24.00.00,0.151
SR-Kerala-Onshore,2040.07.24.01.00,0.1865
SR-Kerala-Onshore,2040.07.24.02.00,0.2315
SR-Kerala-Onshore,2040.07.24.03.00,0.2425
SR-Kerala-Onshore,2040.07.24.04.00,0.226
SR-Kerala-Onshore,2040.07.24.05.00,0.202
SR-Kerala-Onshore,2040.07.24.06.00,0.1745
SR-Kerala-Onshore,2040.07.24.07.00,0.143
SR-Kerala-Onshore,2040.07.24.08.00,0.162
SR-Kerala-Onshore,2040.07.24.09.00,0.235
SR-Kerala-Onshore,2040.07.24.10.00,0.318
SR-Kerala-Onshore,2040.07.24.11.00,0.418
SR-Kerala-Onshore,2040.07.24.12.00,0.5115
SR-Kerala-Onshore,2040.07.24.13.00,0.5625
SR-Kerala-Onshore,2040.07.24.14.00,0.581
SR-Kerala-Onshore,2040.07.24.15.00,0.5605
SR-Kerala-Onshore,2040.07.24.16.00,0.464
SR-Kerala-Onshore,2040.07.24.17.00,0.3455
SR-Kerala-Onshore,2040.07.24.18.00,0.3115
SR-Kerala-Onshore,2040.07.24.19.00,0.3115
SR-Kerala-Onshore,2040.07.24.20.00,0.28
SR-Kerala-Onshore,2040.07.24.21.00,0.249
SR-Kerala-Onshore,2040.07.24.22.00,0.2335
SR-Kerala-Onshore,2040.07.24.23.00,0.2395
SR-Kerala-Onshore,2040.10.13.00.00,0.102
SR-Kerala-Onshore,2040.10.13.01.00,0.1125
SR-Kerala-Onshore,2040.10.13.02.00,0.1165
SR-Kerala-Onshore,2040.10.13.03.00,0.116
SR-Kerala-Onshore,2040.10.13.04.00,0.1145
SR-Kerala-Onshore,2040.10.13.05.00,0.1065
SR-Kerala-Onshore,2040.10.13.06.00,0.0865
SR-Kerala-Onshore,2040.10.13.07.00,0.0535
SR-Kerala-Onshore,2040.10.13.08.00,0.032
SR-Kerala-Onshore,2040.10.13.09.00,0.048
SR-Kerala-Onshore,2040.10.13.10.00,0.0795
SR-Kerala-Onshore,2040.10.13.11.00,0.1255
SR-Kerala-Onshore,2040.10.13.12.00,0.188
SR-Kerala-Onshore,2040.10.13.13.00,0.209
SR-Kerala-Onshore,2040.10.13.14.00,0.1725
SR-Kerala-Onshore,2040.10.13.15.00,0.114
SR-Kerala-Onshore,2040.10.13.16.00,0.065
SR-Kerala-Onshore,2040.10.13.17.00,0.0385
