GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_flexible_baseload,gen_is_baseload,gen_can_provide_spinning_reserves,gen_can_provide_quickstart_reserves,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_storage_energy_to_power_ratio,gen_min_load_fraction,gen_is_pumped_hydro
Jilin-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,Jilin,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Jilin-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,Jilin,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,4653,0,FALSE,.,.,.,0.5,FALSE
Jilin-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,Jilin,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Jilin-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,Jilin,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,10870,0,FALSE,.,.,.,0.5,FALSE
Jilin-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,Jilin,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Jilin-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,Jilin,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Jilin-Coal-IGCC,Coal-IGCC,Coal,Jilin,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Jilin-Coal-IGCC_EP,Coal-IGCC_EP,Coal,Jilin,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Jilin-Gas-CCGT,Gas-CCGT,Gas,Jilin,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
Jilin-Gas-CCGT_EP,Gas-CCGT_EP,Gas,Jilin,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,0,0,FALSE,.,.,.,0.4,FALSE
Jilin-Gas-turbine,Gas-turbine,Gas,Jilin,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
Jilin-Gas-turbine_EP,Gas-turbine_EP,Gas,Jilin,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
Jilin-Nuclear,Nuclear,Uranium,Jilin,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
Jilin-Nuclear_EP,Nuclear_EP,Uranium,Jilin,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,0,0,FALSE,.,.,.,1,FALSE
Liaoning-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Liaoning-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,7159.1,0,FALSE,.,.,.,0.5,FALSE
Liaoning-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Liaoning-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,20480,0,FALSE,.,.,.,0.5,FALSE
Liaoning-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Liaoning-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,3600,0,FALSE,.,.,.,0.5,FALSE
Liaoning-Coal-IGCC,Coal-IGCC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Liaoning-Coal-IGCC_EP,Coal-IGCC_EP,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Liaoning-Gas-CCGT,Gas-CCGT,Gas,Liaoning,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
Liaoning-Gas-CCGT_EP,Gas-CCGT_EP,Gas,Liaoning,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,0,0,FALSE,.,.,.,0.4,FALSE
Liaoning-Gas-turbine,Gas-turbine,Gas,Liaoning,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
Liaoning-Gas-turbine_EP,Gas-turbine_EP,Gas,Liaoning,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
Liaoning-Nuclear,Nuclear,Uranium,Liaoning,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
Liaoning-Nuclear_EP,Nuclear_EP,Uranium,Liaoning,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,6297.6,0,FALSE,.,.,.,1,FALSE
Ningxia-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,Ningxia,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Ningxia-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,Ningxia,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,2677.5,0,FALSE,.,.,.,0.5,FALSE
Ningxia-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,Ningxia,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Ningxia-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,Ningxia,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,21600,0,FALSE,.,.,.,0.5,FALSE
Ningxia-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,Ningxia,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Ningxia-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,Ningxia,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,2000,0,FALSE,.,.,.,0.5,FALSE
Ningxia-Coal-IGCC,Coal-IGCC,Coal,Ningxia,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Ningxia-Coal-IGCC_EP,Coal-IGCC_EP,Coal,Ningxia,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Ningxia-Gas-CCGT,Gas-CCGT,Gas,Ningxia,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
Ningxia-Gas-CCGT_EP,Gas-CCGT_EP,Gas,Ningxia,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,560,0,FALSE,.,.,.,0.4,FALSE
Ningxia-Gas-turbine,Gas-turbine,Gas,Ningxia,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
Ningxia-Gas-turbine_EP,Gas-turbine_EP,Gas,Ningxia,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
Ningxia-Nuclear,Nuclear,Uranium,Ningxia,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
Ningxia-Nuclear_EP,Nuclear_EP,Uranium,Ningxia,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,0,0,FALSE,.,.,.,1,FALSE
Qinghai-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,Qinghai,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Qinghai-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,Qinghai,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,1561.5,0,FALSE,.,.,.,0.5,FALSE
Qinghai-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,Qinghai,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Qinghai-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,Qinghai,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,3530,0,FALSE,.,.,.,0.5,FALSE
Qinghai-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,Qinghai,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Qinghai-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,Qinghai,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Qinghai-Coal-IGCC,Coal-IGCC,Coal,Qinghai,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Qinghai-Coal-IGCC_EP,Coal-IGCC_EP,Coal,Qinghai,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Qinghai-Gas-CCGT,Gas-CCGT,Gas,Qinghai,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
Qinghai-Gas-CCGT_EP,Gas-CCGT_EP,Gas,Qinghai,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,0,0,FALSE,.,.,.,0.4,FALSE
Qinghai-Gas-turbine,Gas-turbine,Gas,Qinghai,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
Qinghai-Gas-turbine_EP,Gas-turbine_EP,Gas,Qinghai,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
Qinghai-Nuclear,Nuclear,Uranium,Qinghai,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
Qinghai-Nuclear_EP,Nuclear_EP,Uranium,Qinghai,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,0,0,FALSE,.,.,.,1,FALSE
Shaanxi-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,Shaanxi,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shaanxi-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,Shaanxi,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,2959.5,0,FALSE,.,.,.,0.5,FALSE
Shaanxi-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,Shaanxi,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shaanxi-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,Shaanxi,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,28420,0,FALSE,.,.,.,0.5,FALSE
Shaanxi-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,Shaanxi,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shaanxi-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,Shaanxi,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,4000,0,FALSE,.,.,.,0.5,FALSE
Shaanxi-Coal-IGCC,Coal-IGCC,Coal,Shaanxi,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shaanxi-Coal-IGCC_EP,Coal-IGCC_EP,Coal,Shaanxi,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Shaanxi-Gas-CCGT,Gas-CCGT,Gas,Shaanxi,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
Shaanxi-Gas-CCGT_EP,Gas-CCGT_EP,Gas,Shaanxi,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,0,0,FALSE,.,.,.,0.4,FALSE
Shaanxi-Gas-turbine,Gas-turbine,Gas,Shaanxi,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
Shaanxi-Gas-turbine_EP,Gas-turbine_EP,Gas,Shaanxi,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
Shaanxi-Nuclear,Nuclear,Uranium,Shaanxi,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
Shaanxi-Nuclear_EP,Nuclear_EP,Uranium,Shaanxi,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,0,0,FALSE,.,.,.,1,FALSE
Shandong-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,Shandong,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shandong-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,Shandong,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,24187.02,0,FALSE,.,.,.,0.5,FALSE
Shandong-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,Shandong,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shandong-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,Shandong,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,42786,0,FALSE,.,.,.,0.5,FALSE
Shandong-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,Shandong,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shandong-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,Shandong,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,9000,0,FALSE,.,.,.,0.5,FALSE
Shandong-Coal-IGCC,Coal-IGCC,Coal,Shandong,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shandong-Coal-IGCC_EP,Coal-IGCC_EP,Coal,Shandong,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Shandong-Gas-CCGT,Gas-CCGT,Gas,Shandong,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
Shandong-Gas-CCGT_EP,Gas-CCGT_EP,Gas,Shandong,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,0,0,FALSE,.,.,.,0.4,FALSE
Shandong-Gas-turbine,Gas-turbine,Gas,Shandong,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
Shandong-Gas-turbine_EP,Gas-turbine_EP,Gas,Shandong,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
Shandong-Nuclear,Nuclear,Uranium,Shandong,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
Shandong-Nuclear_EP,Nuclear_EP,Uranium,Shandong,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,4850,0,FALSE,.,.,.,1,FALSE
Shanghai-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,Shanghai,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shanghai-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,Shanghai,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,814,0,FALSE,.,.,.,0.5,FALSE
Shanghai-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,Shanghai,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shanghai-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,Shanghai,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,8900,0,FALSE,.,.,.,0.5,FALSE
Shanghai-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,Shanghai,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shanghai-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,Shanghai,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,5800,0,FALSE,.,.,.,0.5,FALSE
Shanghai-Coal-IGCC,Coal-IGCC,Coal,Shanghai,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shanghai-Coal-IGCC_EP,Coal-IGCC_EP,Coal,Shanghai,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Shanghai-Gas-CCGT,Gas-CCGT,Gas,Shanghai,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
Shanghai-Gas-CCGT_EP,Gas-CCGT_EP,Gas,Shanghai,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,6381.44,0,FALSE,.,.,.,0.4,FALSE
Shanghai-Gas-turbine,Gas-turbine,Gas,Shanghai,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
Shanghai-Gas-turbine_EP,Gas-turbine_EP,Gas,Shanghai,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
Shanghai-Nuclear,Nuclear,Uranium,Shanghai,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
Shanghai-Nuclear_EP,Nuclear_EP,Uranium,Shanghai,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,0,0,FALSE,.,.,.,1,FALSE
Shanxi-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,Shanxi,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shanxi-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,Shanxi,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,10801.9,0,FALSE,.,.,.,0.5,FALSE
Shanxi-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,Shanxi,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shanxi-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,Shanxi,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,47970,0,FALSE,.,.,.,0.5,FALSE
Shanxi-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,Shanxi,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shanxi-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,Shanxi,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,4000,0,FALSE,.,.,.,0.5,FALSE
Shanxi-Coal-IGCC,Coal-IGCC,Coal,Shanxi,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Shanxi-Coal-IGCC_EP,Coal-IGCC_EP,Coal,Shanxi,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Shanxi-Gas-CCGT,Gas-CCGT,Gas,Shanxi,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
Shanxi-Gas-CCGT_EP,Gas-CCGT_EP,Gas,Shanxi,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,1845,0,FALSE,.,.,.,0.4,FALSE
Shanxi-Gas-turbine,Gas-turbine,Gas,Shanxi,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
Shanxi-Gas-turbine_EP,Gas-turbine_EP,Gas,Shanxi,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
Shanxi-Nuclear,Nuclear,Uranium,Shanxi,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
Shanxi-Nuclear_EP,Nuclear_EP,Uranium,Shanxi,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,0,0,FALSE,.,.,.,1,FALSE
Sichuan-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,Sichuan,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Sichuan-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,Sichuan,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.222,0,0,0.52,0.05,2165.85,0,FALSE,.,.,.,0.5,FALSE
Sichuan-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,Sichuan,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Sichuan-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,Sichuan,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.322292683,0,0,0.32,0.05,10860,0,FALSE,.,.,.,0.5,FALSE
Sichuan-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,Sichuan,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Sichuan-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,Sichuan,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.420033775,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Sichuan-Coal-IGCC,Coal-IGCC,Coal,Sichuan,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
Sichuan-Coal-IGCC_EP,Coal-IGCC_EP,Coal,Sichuan,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.317010225,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
Sichuan-Gas-CCGT,Gas-CCGT,Gas,Sichuan,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
Sichuan-Gas-CCGT_EP,Gas-CCGT_EP,Gas,Sichuan,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.884166221,0,0,0.65,0.0224,716.29,0,FALSE,.,.,.,0.4,FALSE
Sichuan-Gas-turbine,Gas-turbine,Gas,Sichuan,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
