GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
ER-Bihar-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
ER-Bihar-Coal-SUPERCRITICAL,2025,1200000,50000,.
ER-Bihar-Coal-SUPERCRITICAL,2035,1200000,50000,.
ER-Bihar-Coal-SUPERCRITICAL,2045,1200000,50000,.
ER-Bihar-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
ER-Bihar-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
ER-Bihar-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
ER-Bihar-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
ER-Bihar-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
ER-Bihar-Coal-IGCC,2025,1571000,70000,.
ER-Bihar-Coal-IGCC,2035,1500000,70000,.
ER-Bihar-Coal-IGCC,2045,1500000,70000,.
ER-Bihar-Coal-IGCC_EP,2022,1571000,70000,.
ER-Bihar-Gas-CCGT,2025,700000,25000,.
ER-Bihar-Gas-CCGT,2035,700000,25000,.
ER-Bihar-Gas-CCGT,2045,700000,25000,.
ER-Bihar-Gas-CCGT_EP,2022,700000,25000,.
ER-Bihar-Gas-turbine,2025,400000,20000,.
ER-Bihar-Gas-turbine,2035,400000,20000,.
ER-Bihar-Gas-turbine,2045,400000,20000,.
ER-Bihar-Gas-turbine_EP,2022,400000,20000,.
ER-Bihar-Nuclear,2025,2800000,140000,.
ER-Bihar-Nuclear,2035,2800000,140000,.
ER-Bihar-Nuclear,2045,2800000,140000,.
ER-Bihar-Nuclear_EP,2022,2800000,140000,.
ER-Jharkhand-Coal-SUBCRITICAL,2025,1000000,35000,.
ER-Jharkhand-Coal-SUBCRITICAL,2035,1000000,35000,.
ER-Jharkhand-Coal-SUBCRITICAL,2045,1000000,35000,.
ER-Jharkhand-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
ER-Jharkhand-Coal-SUPERCRITICAL,2025,1200000,50000,.
ER-Jharkhand-Coal-SUPERCRITICAL,2035,1200000,50000,.
ER-Jharkhand-Coal-SUPERCRITICAL,2045,1200000,50000,.
ER-Jharkhand-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
ER-Jharkhand-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
ER-Jharkhand-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
ER-Jharkhand-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
ER-Jharkhand-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
ER-Jharkhand-Coal-IGCC,2025,1571000,70000,.
ER-Jharkhand-Coal-IGCC,2035,1500000,70000,.
ER-Jharkhand-Coal-IGCC,2045,1500000,70000,.
ER-Jharkhand-Coal-IGCC_EP,2022,1571000,70000,.
ER-Jharkhand-Gas-CCGT,2025,700000,25000,.
ER-Jharkhand-Gas-CCGT,2035,700000,25000,.
ER-Jharkhand-Gas-CCGT,2045,700000,25000,.
ER-Jharkhand-Gas-CCGT_EP,2022,700000,25000,.
ER-Jharkhand-Gas-turbine,2025,400000,20000,.
ER-Jharkhand-Gas-turbine,2035,400000,20000,.
ER-Jharkhand-Gas-turbine,2045,400000,20000,.
ER-Jharkhand-Gas-turbine_EP,2022,400000,20000,.
ER-Jharkhand-Nuclear,2025,2800000,140000,.
ER-Jharkhand-Nuclear,2035,2800000,140000,.
ER-Jharkhand-Nuclear,2045,2800000,140000,.
ER-Jharkhand-Nuclear_EP,2022,2800000,140000,.
ER-Odisha-Coal-SUBCRITICAL,2025,1000000,35000,.
ER-Odisha-Coal-SUBCRITICAL,2035,1000000,35000,.
ER-Odisha-Coal-SUBCRITICAL,2045,1000000,35000,.
ER-Odisha-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
ER-Odisha-Coal-SUPERCRITICAL,2025,1200000,50000,.
ER-Odisha-Coal-SUPERCRITICAL,2035,1200000,50000,.
ER-Odisha-Coal-SUPERCRITICAL,2045,1200000,50000,.
ER-Odisha-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
ER-Odisha-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
ER-Odisha-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
ER-Odisha-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
ER-Odisha-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
ER-Odisha-Coal-IGCC,2025,1571000,70000,.
ER-Odisha-Coal-IGCC,2035,1500000,70000,.
ER-Odisha-Coal-IGCC,2045,1500000,70000,.
ER-Odisha-Coal-IGCC_EP,2022,1571000,70000,.
ER-Odisha-Gas-CCGT,2025,700000,25000,.
ER-Odisha-Gas-CCGT,2035,700000,25000,.
ER-Odisha-Gas-CCGT,2045,700000,25000,.
ER-Odisha-Gas-CCGT_EP,2022,700000,25000,.
ER-Odisha-Gas-turbine,2025,400000,20000,.
ER-Odisha-Gas-turbine,2035,400000,20000,.
ER-Odisha-Gas-turbine,2045,400000,20000,.
ER-Odisha-Gas-turbine_EP,2022,400000,20000,.
ER-Odisha-Nuclear,2025,2800000,140000,.
ER-Odisha-Nuclear,2035,2800000,140000,.
ER-Odisha-Nuclear,2045,2800000,140000,.
ER-Odisha-Nuclear_EP,2022,2800000,140000,.
ER-Sikkim-Coal-SUBCRITICAL,2025,1000000,35000,.
ER-Sikkim-Coal-SUBCRITICAL,2035,1000000,35000,.
ER-Sikkim-Coal-SUBCRITICAL,2045,1000000,35000,.
ER-Sikkim-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
ER-Sikkim-Coal-SUPERCRITICAL,2025,1200000,50000,.
ER-Sikkim-Coal-SUPERCRITICAL,2035,1200000,50000,.
ER-Sikkim-Coal-SUPERCRITICAL,2045,1200000,50000,.
ER-Sikkim-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
ER-Sikkim-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
ER-Sikkim-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
ER-Sikkim-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
ER-Sikkim-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
ER-Sikkim-Coal-IGCC,2025,1571000,70000,.
ER-Sikkim-Coal-IGCC,2035,1500000,70000,.
ER-Sikkim-Coal-IGCC,2045,1500000,70000,.
ER-Sikkim-Coal-IGCC_EP,2022,1571000,70000,.
ER-Sikkim-Gas-CCGT,2025,700000,25000,.
ER-Sikkim-Gas-CCGT,2035,700000,25000,.
ER-Sikkim-Gas-CCGT,2045,700000,25000,.
ER-Sikkim-Gas-CCGT_EP,2022,700000,25000,.
ER-Sikkim-Gas-turbine,2025,400000,20000,.
ER-Sikkim-Gas-turbine,2035,400000,20000,.
ER-Sikkim-Gas-turbine,2045,400000,20000,.
ER-Sikkim-Gas-turbine_EP,2022,400000,20000,.
ER-Sikkim-Nuclear,2025,2800000,140000,.
ER-Sikkim-Nuclear,2035,2800000,140000,.
ER-Sikkim-Nuclear,2045,2800000,140000,.
ER-Sikkim-Nuclear_EP,2022,2800000,140000,.
ER-WestBengal-Coal-SUBCRITICAL,2025,1000000,35000,.
ER-WestBengal-Coal-SUBCRITICAL,2035,1000000,35000,.
ER-WestBengal-Coal-SUBCRITICAL,2045,1000000,35000,.
ER-WestBengal-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
ER-WestBengal-Coal-SUPERCRITICAL,2025,1200000,50000,.
ER-WestBengal-Coal-SUPERCRITICAL,2035,1200000,50000,.
ER-WestBengal-Coal-SUPERCRITICAL,2045,1200000,50000,.
ER-WestBengal-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
ER-WestBengal-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
ER-WestBengal-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
ER-WestBengal-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
ER-WestBengal-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
ER-WestBengal-Coal-IGCC,2025,1571000,70000,.
ER-WestBengal-Coal-IGCC,2035,1500000,70000,.
ER-WestBengal-Coal-IGCC,2045,1500000,70000,.
ER-WestBengal-Coal-IGCC_EP,2022,1571000,70000,.
ER-WestBengal-Gas-CCGT,2025,700000,25000,.
ER-WestBengal-Gas-CCGT,2035,700000,25000,.
ER-WestBengal-Gas-CCGT,2045,700000,25000,.
ER-WestBengal-Gas-CCGT_EP,2022,700000,25000,.
ER-WestBengal-Gas-turbine,2025,400000,20000,.
ER-WestBengal-Gas-turbine,2035,400000,20000,.
ER-WestBengal-Gas-turbine,2045,400000,20000,.
ER-WestBengal-Gas-turbine_EP,2022,400000,20000,.
ER-WestBengal-Nuclear,2025,2800000,140000,.
ER-WestBengal-Nuclear,2035,2800000,140000,.
ER-WestBengal-Nuclear,2045,2800000,140000,.
ER-WestBengal-Nuclear_EP,2022,2800000,140000,.
NER-ArunachalPradesh-Coal-SUBCRITICAL,2025,1000000,35000,.
NER-ArunachalPradesh-Coal-SUBCRITICAL,2035,1000000,35000,.
NER-ArunachalPradesh-Coal-SUBCRITICAL,2045,1000000,35000,.
NER-ArunachalPradesh-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NER-ArunachalPradesh-Coal-SUPERCRITICAL,2025,1200000,50000,.
NER-ArunachalPradesh-Coal-SUPERCRITICAL,2035,1200000,50000,.
NER-ArunachalPradesh-Coal-SUPERCRITICAL,2045,1200000,50000,.
NER-ArunachalPradesh-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NER-ArunachalPradesh-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NER-ArunachalPradesh-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NER-ArunachalPradesh-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NER-ArunachalPradesh-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NER-ArunachalPradesh-Coal-IGCC,2025,1571000,70000,.
NER-ArunachalPradesh-Coal-IGCC,2035,1500000,70000,.
NER-ArunachalPradesh-Coal-IGCC,2045,1500000,70000,.
NER-ArunachalPradesh-Coal-IGCC_EP,2022,1571000,70000,.
NER-ArunachalPradesh-Gas-CCGT,2025,700000,25000,.
NER-ArunachalPradesh-Gas-CCGT,2035,700000,25000,.
NER-ArunachalPradesh-Gas-CCGT,2045,700000,25000,.
NER-ArunachalPradesh-Gas-CCGT_EP,2022,700000,25000,.
NER-ArunachalPradesh-Gas-turbine,2025,400000,20000,.
NER-ArunachalPradesh-Gas-turbine,2035,400000,20000,.
NER-ArunachalPradesh-Gas-turbine,2045,400000,20000,.
NER-ArunachalPradesh-Gas-turbine_EP,2022,400000,20000,.
NER-ArunachalPradesh-Nuclear,2025,2800000,140000,.
NER-ArunachalPradesh-Nuclear,2035,2800000,140000,.
NER-ArunachalPradesh-Nuclear,2045,2800000,140000,.
NER-ArunachalPradesh-Nuclear_EP,2022,2800000,140000,.
NER-Assam-Coal-SUBCRITICAL,2025,1000000,35000,.
NER-Assam-Coal-SUBCRITICAL,2035,1000000,35000,.
NER-Assam-Coal-SUBCRITICAL,2045,1000000,35000,.
NER-Assam-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NER-Assam-Coal-SUPERCRITICAL,2025,1200000,50000,.
NER-Assam-Coal-SUPERCRITICAL,2035,1200000,50000,.
NER-Assam-Coal-SUPERCRITICAL,2045,1200000,50000,.
NER-Assam-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NER-Assam-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NER-Assam-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NER-Assam-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NER-Assam-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NER-Assam-Coal-IGCC,2025,1571000,70000,.
NER-Assam-Coal-IGCC,2035,1500000,70000,.
NER-Assam-Coal-IGCC,2045,1500000,70000,.
NER-Assam-Coal-IGCC_EP,2022,1571000,70000,.
NER-Assam-Gas-CCGT,2025,700000,25000,.
NER-Assam-Gas-CCGT,2035,700000,25000,.
NER-Assam-Gas-CCGT,2045,700000,25000,.
NER-Assam-Gas-CCGT_EP,2022,700000,25000,.
NER-Assam-Gas-turbine,2025,400000,20000,.
NER-Assam-Gas-turbine,2035,400000,20000,.
NER-Assam-Gas-turbine,2045,400000,20000,.
NER-Assam-Gas-turbine_EP,2022,400000,20000,.
NER-Assam-Nuclear,2025,2800000,140000,.
NER-Assam-Nuclear,2035,2800000,140000,.
NER-Assam-Nuclear,2045,2800000,140000,.
NER-Assam-Nuclear_EP,2022,2800000,140000,.
NER-Manipur-Coal-SUBCRITICAL,2025,1000000,35000,.
NER-Manipur-Coal-SUBCRITICAL,2035,1000000,35000,.
NER-Manipur-Coal-SUBCRITICAL,2045,1000000,35000,.
NER-Manipur-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NER-Manipur-Coal-SUPERCRITICAL,2025,1200000,50000,.
NER-Manipur-Coal-SUPERCRITICAL,2035,1200000,50000,.
NER-Manipur-Coal-SUPERCRITICAL,2045,1200000,50000,.
NER-Manipur-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NER-Manipur-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NER-Manipur-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NER-Manipur-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NER-Manipur-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NER-Manipur-Coal-IGCC,2025,1571000,70000,.
NER-Manipur-Coal-IGCC,2035,1500000,70000,.
NER-Manipur-Coal-IGCC,2045,1500000,70000,.
NER-Manipur-Coal-IGCC_EP,2022,1571000,70000,.
NER-Manipur-Gas-CCGT,2025,700000,25000,.
NER-Manipur-Gas-CCGT,2035,700000,25000,.
NER-Manipur-Gas-CCGT,2045,700000,25000,.
NER-Manipur-Gas-CCGT_EP,2022,700000,25000,.
NER-Manipur-Gas-turbine,2025,400000,20000,.
NER-Manipur-Gas-turbine,2035,400000,20000,.
NER-Manipur-Gas-turbine,2045,400000,20000,.
NER-Manipur-Gas-turbine_EP,2022,400000,20000,.
NER-Manipur-Nuclear,2025,2800000,140000,.
NER-Manipur-Nuclear,2035,2800000,140000,.
NER-Manipur-Nuclear,2045,2800000,140000,.
NER-Manipur-Nuclear_EP,2022,2800000,140000,.
NER-Meghalaya-Coal-SUBCRITICAL,2025,1000000,35000,.
NER-Meghalaya-Coal-SUBCRITICAL,2035,1000000,35000,.
NER-Meghalaya-Coal-SUBCRITICAL,2045,1000000,35000,.
NER-Meghalaya-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NER-Meghalaya-Coal-SUPERCRITICAL,2025,1200000,50000,.
NER-Meghalaya-Coal-SUPERCRITICAL,2035,1200000,50000,.
NER-Meghalaya-Coal-SUPERCRITICAL,2045,1200000,50000,.
NER-Meghalaya-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NER-Meghalaya-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NER-Meghalaya-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NER-Meghalaya-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NER-Meghalaya-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NER-Meghalaya-Coal-IGCC,2025,1571000,70000,.
NER-Meghalaya-Coal-IGCC,2035,1500000,70000,.
NER-Meghalaya-Coal-IGCC,2045,1500000,70000,.
NER-Meghalaya-Coal-IGCC_EP,2022,1571000,70000,.
NER-Meghalaya-Gas-CCGT,2025,700000,25000,.
NER-Meghalaya-Gas-CCGT,2035,700000,25000,.
NER-Meghalaya-Gas-CCGT,2045,700000,25000,.
NER-Meghalaya-Gas-CCGT_EP,2022,700000,25000,.
NER-Meghalaya-Gas-turbine,2025,400000,20000,.
NER-Meghalaya-Gas-turbine,2035,400000,20000,.
NER-Meghalaya-Gas-turbine,2045,400000,20000,.
NER-Meghalaya-Gas-turbine_EP,2022,400000,20000,.
NER-Meghalaya-Nuclear,2025,2800000,140000,.
NER-Meghalaya-Nuclear,2035,2800000,140000,.
NER-Meghalaya-Nuclear,2045,2800000,140000,.
NER-Meghalaya-Nuclear_EP,2022,2800000,140000,.
NER-Mizoram-Coal-SUBCRITICAL,2025,1000000,35000,.
NER-Mizoram-Coal-SUBCRITICAL,2035,1000000,35000,.
NER-Mizoram-Coal-SUBCRITICAL,2045,1000000,35000,.
NER-Mizoram-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NER-Mizoram-Coal-SUPERCRITICAL,2025,1200000,50000,.
NER-Mizoram-Coal-SUPERCRITICAL,2035,1200000,50000,.
NER-Mizoram-Coal-SUPERCRITICAL,2045,1200000,50000,.
NER-Mizoram-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NER-Mizoram-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NER-Mizoram-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NER-Mizoram-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NER-Mizoram-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NER-Mizoram-Coal-IGCC,2025,1571000,70000,.
NER-Mizoram-Coal-IGCC,2035,1500000,70000,.
NER-Mizoram-Coal-IGCC,2045,1500000,70000,.
NER-Mizoram-Coal-IGCC_EP,2022,1571000,70000,.
NER-Mizoram-Gas-CCGT,2025,700000,25000,.
NER-Mizoram-Gas-CCGT,2035,700000,25000,.
NER-Mizoram-Gas-CCGT,2045,700000,25000,.
NER-Mizoram-Gas-CCGT_EP,2022,700000,25000,.
NER-Mizoram-Gas-turbine,2025,400000,20000,.
NER-Mizoram-Gas-turbine,2035,400000,20000,.
NER-Mizoram-Gas-turbine,2045,400000,20000,.
NER-Mizoram-Gas-turbine_EP,2022,400000,20000,.
NER-Mizoram-Nuclear,2025,2800000,140000,.
NER-Mizoram-Nuclear,2035,2800000,140000,.
NER-Mizoram-Nuclear,2045,2800000,140000,.
NER-Mizoram-Nuclear_EP,2022,2800000,140000,.
NER-Nagaland-Coal-SUBCRITICAL,2025,1000000,35000,.
NER-Nagaland-Coal-SUBCRITICAL,2035,1000000,35000,.
NER-Nagaland-Coal-SUBCRITICAL,2045,1000000,35000,.
NER-Nagaland-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NER-Nagaland-Coal-SUPERCRITICAL,2025,1200000,50000,.
NER-Nagaland-Coal-SUPERCRITICAL,2035,1200000,50000,.
NER-Nagaland-Coal-SUPERCRITICAL,2045,1200000,50000,.
NER-Nagaland-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NER-Nagaland-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NER-Nagaland-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NER-Nagaland-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NER-Nagaland-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NER-Nagaland-Coal-IGCC,2025,1571000,70000,.
NER-Nagaland-Coal-IGCC,2035,1500000,70000,.
NER-Nagaland-Coal-IGCC,2045,1500000,70000,.
NER-Nagaland-Coal-IGCC_EP,2022,1571000,70000,.
NER-Nagaland-Gas-CCGT,2025,700000,25000,.
NER-Nagaland-Gas-CCGT,2035,700000,25000,.
NER-Nagaland-Gas-CCGT,2045,700000,25000,.
NER-Nagaland-Gas-CCGT_EP,2022,700000,25000,.
NER-Nagaland-Gas-turbine,2025,400000,20000,.
NER-Nagaland-Gas-turbine,2035,400000,20000,.
NER-Nagaland-Gas-turbine,2045,400000,20000,.
NER-Nagaland-Gas-turbine_EP,2022,400000,20000,.
NER-Nagaland-Nuclear,2025,2800000,140000,.
NER-Nagaland-Nuclear,2035,2800000,140000,.
NER-Nagaland-Nuclear,2045,2800000,140000,.
NER-Nagaland-Nuclear_EP,2022,2800000,140000,.
NER-Tripura-Coal-SUBCRITICAL,2025,1000000,35000,.
NER-Tripura-Coal-SUBCRITICAL,2035,1000000,35000,.
NER-Tripura-Coal-SUBCRITICAL,2045,1000000,35000,.
NER-Tripura-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NER-Tripura-Coal-SUPERCRITICAL,2025,1200000,50000,.
NER-Tripura-Coal-SUPERCRITICAL,2035,1200000,50000,.
NER-Tripura-Coal-SUPERCRITICAL,2045,1200000,50000,.
NER-Tripura-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NER-Tripura-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NER-Tripura-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NER-Tripura-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NER-Tripura-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NER-Tripura-Coal-IGCC,2025,1571000,70000,.
NER-Tripura-Coal-IGCC,2035,1500000,70000,.
NER-Tripura-Coal-IGCC,2045,1500000,70000,.
NER-Tripura-Coal-IGCC_EP,2022,1571000,70000,.
NER-Tripura-Gas-CCGT,2025,700000,25000,.
NER-Tripura-Gas-CCGT,2035,700000,25000,.
NER-Tripura-Gas-CCGT,2045,700000,25000,.
NER-Tripura-Gas-CCGT_EP,2022,700000,25000,.
NER-Tripura-Gas-turbine,2025,400000,20000,.
NER-Tripura-Gas-turbine,2035,400000,20000,.
NER-Tripura-Gas-turbine,2045,400000,20000,.
NER-Tripura-Gas-turbine_EP,2022,400000,20000,.
NER-Tripura-Nuclear,2025,2800000,140000,.
NER-Tripura-Nuclear,2035,2800000,140000,.
NER-Tripura-Nuclear,2045,2800000,140000,.
NER-Tripura-Nuclear_EP,2022,2800000,140000,.
NR-test_CAES,2025,0,12625,153438
NR-test_CAES,2035,0,12625,153438
NR-test_CAES,2045,0,12625,153438
SR-test_CAES,2025,0,12625,153438
SR-test_CAES,2035,0,12625,153438
SR-test_CAES,2045,0,12625,153438
ER-test_CAES,2025,0,12625,153438
ER-test_CAES,2035,0,12625,153438
ER-test_CAES,2045,0,12625,153438
WR-test_CAES,2025,0,12625,153438
WR-test_CAES,2035,0,12625,153438
WR-test_CAES,2045,0,12625,153438
NER-test_CAES,2025,0,12625,153438
NER-test_CAES,2035,0,12625,153438
NER-test_CAES,2045,0,12625,153438
NR-test_H2,2025,0,19488,120575
NR-test_H2,2035,0,12400,67975
NR-test_H2,2045,0,10213,56513
SR-test_H2,2025,0,19488,120575
SR-test_H2,2035,0,12400,67975
SR-test_H2,2045,0,10213,56513
ER-test_H2,2025,0,19488,120575
ER-test_H2,2035,0,12400,67975
ER-test_H2,2045,0,10213,56513
WR-test_H2,2025,0,19488,120575
WR-test_H2,2035,0,12400,67975
WR-test_H2,2045,0,10213,56513
NER-test_H2,2025,0,19488,120575
NER-test_H2,2035,0,12400,67975
NER-test_H2,2045,0,10213,56513
